"Listing"

"WFR Listing"
"Created 09 March 2022 19:06"


"CVN","IMO Number","Name","MMSI (Maritime Mobile Service Identity)","Ex Name","Flag State","Operator","Owner","Group Owner","Built Date","Keel Laid Date","Contract Date","LDT","Demo $/LDT","Demo Date","Dwt","Beam Mld (m)","Draught (m)","Gear Detail","Price (NB)","Currency (NB)","Main Engine Fuel Type","Main Consumption at Service Speed (tpd)
","Main Engine Detail","HP Total Propulsion","SOx Scrubber Status","Eco – Electronic Engine","Environmental Detail","Service Speed (knots)","Holds Total No","Grain Capacity (cu m)","Type","Main Global Zone (Last 12 Months, %)","Est Crew No","LOA (m)","Ballast Speed (knots)","Laden Speed (knots)","Main Engine LNG Ready","Owner Nationality/Region","Status"
14217757,9084035,"Fortune Trader",441733000,"Moji Tower","South Korea","Sinokor Merchant","Sinokor Merchant","Sinokor Merchant","01-Jan-1994","25-Sep-1993",,,,,24444,27.6,10.12,,,,"VLS IFO",52,"1 x Diesel - MAN B. & W. 6S60MC6 - 2-stroke 6-cyl. 600mm x2292mm bore/stroke 12,268mkW total at 105rpm",16680,,,"1 x BWTS - Ballast Water Treatment System - PANASIA Glo-En™ P500 at 500cu.m/hr - 2021 installation year",18.5,4,,"Fully Cellular Container","East Asia (92.5 %)",19,182.9,,,,"South Korea","In Service"
13040439,9159854,"Xinde Keelung",477314300,"Tiger Speed","Hong Kong","Sinolines Cont Lines","Tianjin Hebei Shpg","Tianjin Hebei Shpg","01-Aug-1997","29-Jan-1997","08-Oct-1996",7680,,,24328,27.6,10.12,,30,"$m","VLS IFO",49,"1 x Diesel - MAN B. & W. 6S60MC6 - 2-stroke 6-cyl. 600mm x2292mm bore/stroke 12,268mkW total at 105rpm",16680,,,,19,,,"Fully Cellular Container","East Asia (100.0 %)",20,183.2,,,,"China P.R.","In Service"
13040563,9159866,"Spring Mas",525024242,"L Amanda","Indonesia","Temas Line","Temas Line","Temas Line","01-Oct-1997","21-Mar-1997","08-Oct-1996",7296,465,"18-Apr-2019",24341,27.6,10.12,,30,"$m","VLS IFO",49,"1 x Diesel - MAN B. & W. 6S60MC6 - 2-stroke 6-cyl. 600mm x2292mm bore/stroke 12,268mkW total at 105rpm",16680,,,,18.5,5,,"Fully Cellular Container",,,183.2,,,,"Indonesia","Dead/Demolished"
13040697,9159878,"LOA Glory",352978178,"Xin Ou 3","Panama","COSCO Shipping Lines","Xin Ou Shipping","Xin Ou Shipping","01-Nov-1997","11-May-1997","08-Oct-1996",,,,24336,27.6,10.12,,30,"$m","VLS IFO",49,"1 x Diesel - MAN B. & W. 6S60MC6 - 2-stroke 6-cyl. 600mm x2292mm bore/stroke 12,268mkW total at 105rpm",16680,,,,19.1,,,"Fully Cellular Container","East Asia (86.0 %)",20,183.2,,,,"China P.R.","In Service"
13863999,8900323,"Dole Honduras",311638000,,"Bahamas","Dole Fresh Fruit","Dole Fresh Fruit","Dole Fresh Fruit","01-Oct-1991","19-Feb-1990",,8291,485,"19-Mar-2021",16337,27,8.66,,,,"VLS IFO",,"1 x Diesel - Sulzer 7RTA68 - 2-stroke 7-cyl. 680mm x2720mm bore/stroke 15,189mkW total at 108rpm",20651,,,,20,8,,"Fully Cellular Container",,,179,,,,"United States","Dead/Demolished"
12977657,9144160,"CNP Paita",760001110,"Dorothea Rickmers","Peru","CNP","CNP","CNP","01-Oct-1998","19-Jun-1998","12-Jul-1995",7788,440,"31-Jan-2019",22900,25.3,9.85," 3 x Crane SWL 40 tons",,,"IFO 380",54.5,"1 x Diesel - Sulzer 6RTA62U - 2-stroke 6-cyl. 620mm x2150mm bore/stroke 13,313mkW total at 113rpm",18100,,,,19.6,4,,"Fully Cellular Container",,22,183.99,,,,"Peru","Dead/Demolished"
12950797,9130133,"Kapitan Afanasyev",209464000,,"Cyprus","FESCO","FESCO","FESCO","01-Feb-1998","21-Oct-1997","29-May-1995",7447,,,23380,25.3,9.89," 8 x Derrick SWL 5 tons",30,"$m","VLS IFO",43,"1 x Diesel - Sulzer 6RTA62U - 2-stroke 6-cyl. 620mm x2150mm bore/stroke 13,319mkW total at 113rpm",18109,,,,18.5,4,29817,"Fully Cellular Container","East Asia (68.3 %)",19,184.1,,,,"Russia","In Service"
12950821,9130145,"Vladivostok",209389000,,"Cyprus","Sinokor Merchant","FESCO","FESCO","01-Jun-1998","24-Feb-1998","29-May-1995",7420,,,23380,25.3,9.89," 8 x Derrick SWL 5 tons",30,"$m","VLS IFO",43,"1 x Diesel - Sulzer 6RTA62U - 2-stroke 6-cyl. 620mm x2150mm bore/stroke 13,157mkW total at 113rpm",17889,,,,18.5,4,29817,"Fully Cellular Container","East Asia (60.1 %)",21,184.1,,,,"Russia","In Service"
12950955,9130157,"Kapitan Maslov",209333000,,"Cyprus","FESCO","FESCO","FESCO","01-Apr-1998","16-Mar-1998","29-May-1995",,,,23380,25.3,9.89," 8 x Derrick SWL 5 tons",30,"$m","VLS IFO",43,"1 x Diesel - Sulzer 6RTA62U - 2-stroke 6-cyl. 620mm x2150mm bore/stroke 13,157mkW total at 113rpm",17889,,,,18.5,4,29817,"Fully Cellular Container","Indian Subcontinent (62.1 %)",21,184.1,,,,"Russia","Repairs"
12876909,9105968,"PSA Connectivity",563075940,"SOL Bangladesh","Singapore","PSA Marine Pte Ltd","PSA Marine Pte Ltd","PSA International","01-Dec-1995","28-Jul-1995","28-Mar-1994",7794,,,23041,25.3,9.85," 3 x Crane SWL 40 tons at 28m.",,,"VLS IFO",55,"1 x Diesel - Sulzer 6RTA62U - 2-stroke 6-cyl. 620mm x2150mm bore/stroke 13,108mkW total at 113rpm",17822,,,"1 x BWTS - Ballast Water Treatment System - Alfa Laval PureBallast 3.2 Compact Flex at 350cu.m/hr - 2021 installation year",20,4,,"Fully Cellular Container","Indian Subcontinent (56.7 %)",25,184.7,,,,"Singapore","Idle"
13863607,8513467,"Dole California",311642000,,"Bahamas","Dole Fresh Fruit","Dole Fresh Fruit","Dole Fresh Fruit","01-Jan-1989","10-Oct-1985",,8314,620,"20-Aug-2021",11800,27.01,8.66,,,,"VLS IFO",,"1 x Diesel - Sulzer 7RTA68 - 2-stroke 7-cyl. 680mm x2720mm bore/stroke 15,188mkW total at 108rpm",20650,,,,20,4,,"Fully Cellular Container",,29,179,,,,"United States","Dead/Demolished"
13863731,8900335,"Dole Costa Rica",311641000,,"Bahamas","Dole Fresh Fruit","Dole Fresh Fruit","Dole Fresh Fruit","01-Oct-1991","26-Feb-1990",,8308,585,"11-Jun-2021",11800,27.05,8.66,,,,"VLS IFO",,"1 x Diesel - Sulzer 7RTA68 - 2-stroke 7-cyl. 680mm x2720mm bore/stroke 15,054mkW total at 108rpm",20468,,,,20,8,,"Fully Cellular Container",,27,178.82,,,,"United States","Dead/Demolished"
13863865,8513479,"Dole Ecuador",311588000,,"Bahamas","Dole Fresh Fruit","Dole Fresh Fruit","Dole Fresh Fruit","01-Feb-1989","10-Oct-1985",,8327,630,"20-Aug-2021",11613,27.01,8.66," 2 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - Sulzer 7RTA68 - 2-stroke 7-cyl. 680mm x2720mm bore/stroke 15,188mkW total at 108rpm",20650,,,,20,,,"Fully Cellular Container",,24,179,,,,"United States","Dead/Demolished"
12869569,9088512,"Queen of Luck",373546000,"Marlene S.","Panama","X-Press Feeders","Victoria Oceanway","Victoria Oceanway","01-Mar-1995","25-Jul-1994","14-Jan-1994",7002,,"21-Mar-2019",23320,27.5,10.66," 3 x Crane SWL 45 tons",,,"VLS IFO",48,"1 x Diesel - MAN B. & W. 7L60MC Mk4 - 2-stroke 7-cyl. 600mm x1944mm bore/stroke 13,125mkW total at 121rpm",17845,,,,19.2,3,32650,"Fully Cellular Container",,,163.33,,,,"Greece","Dead/Demolished"
12897609,9124392,"Zanzibar",636092463,"UAFL Zanzibar","Liberia","UAFL","Blue Ocean Ring","Blue Ocean Ring","01-Dec-1996","04-Sep-1996","01-Aug-1994",6800,,"29-Oct-2018",22420,25.3,9.94," 3 x Crane SWL 45 tons",,,"IFO 180",50.9,"1 x Diesel - Sulzer 6RTA62U - 2-stroke 6-cyl. 620mm x2150mm bore/stroke 13,320mkW total at 113rpm",18110,,,,19.5,5,29676,"Fully Cellular Container",,23,179.23,,,,"Malaysia","Dead/Demolished"
12874871,9106144,"Stonewell Brillance",636021480,"Ren Jian ER","Liberia","Interasia Lines","Unknown Chinese","Unknown Chinese","01-Dec-1994",,"17-Mar-1994",6850,,,23254,27.5,10.7,,,,"VLS IFO",45,"1 x Diesel - MAN B. & W. 7L60MC Mk1 - 2-stroke 7-cyl. 600mm x1944mm bore/stroke 13,124mkW total at 111rpm",17844,,,"1 x BWTS - Ballast Water Treatment System - 2019 installation year",18,3,,"Fully Cellular Container","East Asia (100.0 %)",19,163.3,,,,"China P.R.","Repairs"
12959453,9134684,"OEL Shasta",351218000,"Shasta","Panama","Straits Orient Lines","Straits Orient Lines","Transworld Group","01-Nov-1997","23-Jul-1997","30-Nov-1994",7422,,,22420,25.3,9.94," 3 x Crane SWL 45 tons",,,"VLS IFO",49.5,"1 x Diesel - Sulzer 6RTA62U - 2-stroke 6-cyl. 620mm x2150mm bore/stroke 13,327mkW total at 113rpm",18120,,,,20,5,29676,"Fully Cellular Container","South East Asia (54.1 %)",23,179.23,,,,"U.A.E.","In Service"
12896499,9111565,"Jin Sheng He",413699660,"Buxhill","China P.R.","COSCO Shipping Lines","Fujian Zhonghang","Fujian Zhonghang","01-Nov-1995","30-Sep-1994","01-Aug-1994",6850,,,23465,27.5,10.66,,,,"VLS IFO",48,"1 x Diesel - MAN B. & W. 7L60MC Mk1 - 2-stroke 7-cyl. 600mm x1944mm bore/stroke 13,124mkW total at 111rpm",17844,,,,19.2,3,,"Fully Cellular Container","East Asia (100.0 %)",19,164.5,,,,"China P.R.","In Service"
13006585,9152923,"Belitaki",636018081,"Vento di Levante","Liberia","CMA CGM","Conbulk Shipping","Conbulk Shipping","01-Aug-1998","04-May-1998","02-Jun-1995",7452,,,22330,25.3,9.9," 3 x Crane SWL 45 tons at 28m.",,,"VLS IFO",49.5,"1 x Diesel - Sulzer 6RTA62U - 2-stroke 6-cyl. 620mm x2150mm bore/stroke 13,320mkW total at 113rpm",18110,,,,19.5,4,,"Fully Cellular Container","Mediterranean / Black Sea (96.1 %)",21,179.23,,,,"Greece","In Service"
12809831,9051222,"Xin Bin Jiang",413699440,"Da Xin Hua Lian Yun Gang","China P.R.","Fujian Changan Shpg","Fujian Changan Shpg","Fujian Changan Shpg","01-Nov-1992","30-Jan-1992",,,,"01-Jul-2019",23596,27.5,10.66," 3 x Crane SWL 40 tons",,,"IFO 380",45,"1 x Diesel - MAN B. & W. 6L60MC Mk1 - 2-stroke 6-cyl. 600mm x1944mm bore/stroke 10,444mkW total at 111rpm",14200,,,,18,3,32650,"Fully Cellular Container",,,164,,,,"China P.R.","Dead/Demolished"
13849119,9008536,"Jin Yuan He",413699340,"Da Xin Hua Ri Zhao","China P.R.","COSCO Shipping Lines","Fujian Zhonghang","Fujian Zhonghang","01-Jan-1991",,,,,,23465,27.5,10.65,,,,"VLS IFO",45,"1 x Diesel - MAN B. & W. 6L60MC Mk1 - 2-stroke 6-cyl. 600mm x1944mm bore/stroke 10,444mkW total at 111rpm",14200,,,,18,3,32645,"Fully Cellular Container","East Asia (100.0 %)",19,164,,,,"China P.R.","In Service"
13849827,8908181,"Zhong Gu Tai Shan",413377840,"Da Xin Hua Quan Zhou","China P.R.","Zhonggu Logistics","Zhonggu Logistics","Zhonggu Logistics","01-Dec-1990","30-Jun-1989",,,,,23596,27.5,10.66," 3 x Crane SWL 40 tons",,,"VLS IFO",45,"1 x Diesel - MAN B. & W. 6L60MC Mk1 - 2-stroke 6-cyl. 600mm x1944mm bore/stroke 10,444mkW total at 111rpm",14200,,,"1 x BWTS - Ballast Water Treatment System - 2020 installation year",18,3,32650,"Fully Cellular Container","East Asia (100.0 %)",19,164,,,,"China P.R.","In Service"
12871533,9057173,"MSC Agata",636017548,"Nordlake","Liberia","MSC","MSC","MSC","01-Jun-1994","07-Jan-1994","04-Feb-1994",7364,,,22450,25.3,9.9," 3 x Crane SWL 45 tons",,,"VLS IFO",50.9,"1 x Diesel - Sulzer 6RTA62U - 2-stroke 6-cyl. 620mm x2150mm bore/stroke 13,129mkW total at 113rpm",17850,,,,19.5,5,,"Fully Cellular Container","East Coast Africa (89.4 %)",19,179.23,,,,"Italy","In Service"
12873111,9102502,"TSS Glory",341494000,"Mercury","St. Kitts & N.","Tehama Shipping","Phoenicia Maritime","Phoenicia Maritime","01-Mar-1996","02-Dec-1995","18-Feb-1994",7852,,,22983,25.3,9.85," 3 x Crane SWL 40 tons at 28m.",,,"VLS IFO",54.5,"1 x Diesel - Sulzer 6RTA62U - 2-stroke 6-cyl. 620mm x2150mm bore/stroke 13,108mkW total at 113rpm",17822,,,,20,4,,"Fully Cellular Container","Middle East (98.3 %)",24,184.7,,,,"Syria","In Service"
12950371,9130169,"Kota Jelita",566003000,"Nordriver","Singapore","PIL","PIL","PIL","01-Jul-1997","09-Apr-1997","30-Nov-1994",7426,475,"13-Dec-2018",22420,25.3,9.94," 3 x Crane SWL 45 tons",,,"IFO 180",49.5,"1 x Diesel - Sulzer 6RTA62U - 2-stroke 6-cyl. 620mm x2150mm bore/stroke 13,327mkW total at 113rpm",18120,,,,20,5,,"Fully Cellular Container",,,179.23,,,,"Singapore","Dead/Demolished"
12992647,9151864,"Okee August",636092661,"Hansa Narvik","Liberia","CMA CGM","OKEE Maritime GmbH","OKEE Maritime GmbH","01-Sep-1998","16-Jan-1998","16-Feb-1996",7240,,,20630,24.8,10.85," 2 x Crane SWL 40 tons",,,"VLS IFO",49,"1 x Diesel - MAN B. & W. 6S60MC6 - 2-stroke 6-cyl. 600mm x2292mm bore/stroke 11,778mkW total at 105rpm",16013,,,,20,7,,"Fully Cellular Container","Middle East (79.1 %)",19,170.01,,,,"Germany","In Service"
12970029,9138252,"He Jin",413455660,"Xiumei Tianjin","China P.R.","Asean Seas Line","Zhoushan Hefeng Shpg","Zhoushan Hefeng Shpg","01-Aug-1997","19-Feb-1997","01-Oct-1995",7414,,,22250,27.7,10.8," 3 x Crane SWL 40 tons",45,"$m","VLS IFO",60.5,"1 x Diesel - Sulzer 7RTA62U - 2-stroke 7-cyl. 620mm x2150mm bore/stroke 15,539mkW total at 113rpm",21127,,,,21,4,,"Fully Cellular Container","East Asia (86.4 %)",19,167.8,,,,"China P.R.","In Service"
12970153,9138264,"Xiumei Shanghai",441883000,"Fabian Schulte","South Korea","Sinokor Merchant","Sinokor Merchant","Sinokor Merchant","01-Sep-1997","04-Apr-1997","01-Oct-1995",7400,,,22250,27.7,10.81," 3 x Crane SWL 45 tons",45,"$m","VLS IFO",60.5,"1 x Diesel - Sulzer 7RTA62U - 2-stroke 7-cyl. 620mm x2150mm bore/stroke 15,540mkW total at 113rpm",21128,,,,21,4,,"Fully Cellular Container","East Asia (47.8 %)",19,167.8,,,,"South Korea","In Service"
12963555,9135925,"Paul Abrao",374330000,"Merkur Cloud","Panama","Abrao Shipping Lines","Abrao Shipping Lines","Abrao Shipping Lines","01-Nov-1996","06-Jun-1996","20-Oct-1995",7393,460,"14-Dec-2018",22020,26.7,10.82," 3 x Crane SWL 45 tons at 28m.",,,"IFO 180",61,"1 x Diesel - Sulzer 7RTA62U - 2-stroke 7-cyl. 620mm x2150mm bore/stroke 15,540mkW total at 113rpm",21114,,,,21,4,,"Fully Cellular Container",,27,167.87,,,,"India","Dead/Demolished"
13059457,9162368,"OEL Shravan",353963000,"Merkur Tide","Panama","Straits Orient Lines","Straits Orient Lines","Transworld Group","01-Mar-1998","22-Oct-1997","01-Nov-1996",7393,,,22020,26.7,10.83," 3 x Crane SWL 45 tons",,,"VLS IFO",61,"1 x Diesel - Sulzer 7RTA62U - 2-stroke 7-cyl. 620mm x2150mm bore/stroke 20,835mkW total at 113rpm",28328,,,,21,8,,"Fully Cellular Container","Indian Subcontinent (100.0 %)",21,167.95,,,,"U.A.E.","In Service"
12917053,9119660,"BLPL Trust",374286000,"Chindwin Star","Panama","BLPL Singapore","BLPL Singapore","Transworld Group","01-Dec-1996","26-Jan-1996","13-Jan-1995",7204,,,20050,27.4,9.6," 2 x Crane SWL 40 tons",,,"VLS IFO",51,"1 x Diesel - Mitsubishi 7UEC60LS - 2-stroke 7-cyl. 600mm x2200mm bore/stroke 12,356mkW total at 100rpm",16800,,,,20,5,,"Fully Cellular Container","Indian Subcontinent (51.8 %)",21,166.87,,,,"U.A.E.","In Service"
12899287,9084607,"MSC Nita",636018389,"Sawasdee Busan","Liberia","MSC","Sinokor Merchant","Sinokor Merchant","01-Aug-1996","16-Oct-1995","01-Sep-1994",7204,,,20050,27.4,9.6," 2 x Crane SWL 40 tons, 1 x Crane SWL 10 tons",,,"VLS IFO",51,"1 x Diesel - Mitsubishi 7UEC60LS - 2-stroke 7-cyl. 600mm x2200mm bore/stroke 12,356mkW total at 100rpm",16800,,,,20,5,,"Fully Cellular Container","Mediterranean / Black Sea (78.0 %)",25,166.62,,,,"South Korea","In Service"
12918421,9122526,"Sawasdee Bangkok",441855000,"Helvetia","South Korea","Sinokor Merchant","Sinokor Merchant","Sinokor Merchant","01-Apr-1996","18-May-1995","26-Jan-1995",6960,468,"17-May-2019",20084,27.4,9.6," 3 x Crane SWL 40 tons",,,"IFO 380",50,"1 x Diesel - Mitsubishi 7UEC60LS - 2-stroke 7-cyl. 600mm x2200mm bore/stroke 12,364mkW total at 100rpm",16810,,,,20,5,,"Fully Cellular Container",,24,166.62,,,,"South Korea","Dead/Demolished"
12842867,9081021,"Sawasdee Singapore",441885000,"San Cristobal","South Korea","Sinokor Merchant","Sinokor Merchant","Sinokor Merchant","01-Dec-1995","28-Mar-1995",,7138,,,20116,27.4,9.62," 2 x Crane SWL 40 tons",,,"VLS IFO",51,"1 x Diesel - Mitsubishi 7UEC60LS - 2-stroke 7-cyl. 600mm x2200mm bore/stroke 12,356mkW total at 100rpm",16800,,,"1 x BWTS - Ballast Water Treatment System - TechCross ECS-300 - Electro-Cleen™ at 300cu.m/hr - 2021 installation year",20,8,,"Fully Cellular Container","East Asia (54.9 %)",24,166.62,,,,"South Korea","In Service"
12850383,9046253,"Sawasdee Laemchabang",441884000,"San Clemente","South Korea","Sinokor Merchant","Sinokor Merchant","Sinokor Merchant","01-Dec-1994","29-Nov-1993",,6558,430,"31-Dec-2019",20300,27.62,9.62," 2 x Crane SWL 40 tons, 1 x Crane SWL 10 tons",,,"VLS IFO",51,"1 x Diesel - Mitsubishi 7UEC60LS - 2-stroke 7-cyl. 600mm x2200mm bore/stroke 12,356mkW total at 100rpm",16800,,,,20,8,,"Fully Cellular Container",,23,166.62,,,,"South Korea","Miscellaneous Removal"
12899153,9081019,"SOL Malaysia",352687000,"OEL Malaysia","Panama","Straits Orient Lines","Straits Orient Lines","Transworld Group","01-Apr-1996","13-Jun-1995","01-Sep-1994",7182,,,20072,27.4,9.6," 3 x Crane SWL 40 tons",,,"VLS IFO",51,"1 x Diesel - Mitsubishi 7UEC60LS - 2-stroke 7-cyl. 600mm x2200mm bore/stroke 12,356mkW total at 100rpm",16800,,,,20,5,,"Fully Cellular Container","South East Asia (67.8 %)",28,166.62,,,,"U.A.E.","Idle"
12890655,9117131,"Itha Bhum",567005000,"Xingang Express","Thailand","RCL","RCL","RCL","01-Aug-1996","12-Mar-1996","12-Jul-1994",,,,18873,25,9,,,,"VLS IFO",46.7,"1 x Diesel - MAN B. & W. 7L60MC Mk1 - 2-stroke 7-cyl. 600mm x1944mm bore/stroke 12,283mkW total at 111rpm",16700,,,"1 x BWTS - Ballast Water Treatment System - 2021 installation year",19,4,,"Fully Cellular Container","South East Asia (50.5 %)",19,151.2,,,,"Thailand","In Service"
12955613,9133329,"Jitra Bhum",564238000,,"Singapore","RCL","RCL","RCL","01-Apr-1997","15-Oct-1996","24-Aug-1995",,,,21813,25,9.8,,29.7,"$m","VLS IFO",32.5,"1 x Diesel - MAN B. & W. 7L60MC Mk1 - 2-stroke 7-cyl. 600mm x1944mm bore/stroke 12,283mkW total at 111rpm",16700,,,,15,4,,"Fully Cellular Container","East Asia (54.4 %)",25,171.14,,,,"Thailand","In Service"
12955747,9133331,"Kama Bhum",565290000,,"Singapore","RCL","RCL","RCL","01-Sep-1997","18-Apr-1997","24-Aug-1995",,,,21813,25,9.8,,29.7,"$m","VLS IFO",28,"1 x Diesel - MAN B. & W. 7L60MC Mk1 - 2-stroke 7-cyl. 600mm x1944mm bore/stroke 12,283mkW total at 111rpm",16700,,,,13,4,,"Fully Cellular Container","East Asia (57.4 %)",25,171.14,,,,"Thailand","In Service"
13971537,8505836,"MSC Giovanna",357702000,"MSC Provence","Panama","MSC","MSC","MSC","01-Sep-1987","22-Nov-1986",,,,,25904,32.21,10.67,,,,"VLS IFO",46,"1 x Diesel - MAN B. & W. 6L70MC Mk1 - 2-stroke 6-cyl. 700mm x2268mm bore/stroke 13,338mkW total at 95rpm",18135,,,,17.5,5,,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",25,177.6,,,,"Italy","In Service"
13069843,9169029,"MSC Edith",636018324,"Lykes Crusader","Liberia","MSC","MSC","MSC","01-Jun-1998","17-Nov-1997","07-Mar-1997",,,,14310,26.7,10.41,,34,"$m","VLS IFO",105,"2 x Diesel - MAN Energy Solutions 9L58/64 - 4-stroke 9-cyl. 580mm x640mm bore/stroke 23,998mkW total at 428rpm",32628,,,,25,7,,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",19,217.11,,,,"Italy","In Service"
13069977,9169031,"MSC Marylena",255805947,"ADCL Savannah","Madeira","MSC","MSC","MSC","01-Jul-1998","20-Jan-1998","07-Mar-1997",,,,14310,26.66,10.41,,34,"$m","VLS IFO",105,"2 x Diesel - MAN Energy Solutions 9L58/64 - 4-stroke 9-cyl. 580mm x640mm bore/stroke 25,018mkW total at 428rpm",34015,,,,25,7,,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",19,217.11,,,,"Italy","In Service"
13070023,9169043,"MSC Caitlin",636018323,"Oxford","Liberia","MSC","MSC","MSC","01-Oct-1998","01-Apr-1998","07-Mar-1997",,,,14310,26.7,10.41,,34,"$m","VLS IFO",105,"2 x Diesel - MAN Energy Solutions 9L58/64 - 4-stroke 9-cyl. 580mm x640mm bore/stroke 25,018mkW total at 428rpm",34015,,,,25,7,,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",19,217.11,,,,"Italy","In Service"
13070157,9169055,"MSC Adriana",636018321,"MSC Malaysia","Liberia","MSC","MSC","MSC","01-Nov-1998","25-May-1998","07-Mar-1997",,,,14310,26.7,10.41,,34,"$m","VLS IFO",105,"2 x Diesel - MAN Energy Solutions 9L58/64 - 4-stroke 9-cyl. 580mm x640mm bore/stroke 23,998mkW total at 428rpm",32628,,,,25,7,,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",19,217.11,,,,"Italy","In Service"
12866805,9101560,"Hijau Samudra",525003667,"Sinar Biak","Indonesia","Salam Pacific","Salam Pacific","Salam Pacific","01-Jun-1995","01-Nov-1994","07-Jan-1994",,,,18421,27.25,8,,22.5,"$m","VLS IFO",33,"1 x Diesel - MAN B. & W. 7S50MC Mk4 - 2-stroke 7-cyl. 500mm x1910mm bore/stroke 8,127mkW total at 110rpm",11050,,,,17,4,,"Fully Cellular Container","South East Asia (100.0 %)",17,166.67,,,,"Indonesia","In Service"
14210387,9055448,"Kuo Hsiung",351056000,,"Panama",,"Euroseas","Eurobulk","01-May-1993","18-Sep-1992",,5822,340,"10-Jul-2020",18154,27.2,8.36," 1 x Gantry SWL 40 tons",,,"VLS IFO",31,"1 x Diesel - MAN B. & W. 7S50MC Mk4 - 2-stroke 7-cyl. 500mm x1910mm bore/stroke 9,989mkW total at 127rpm",13580,,,,17,4,,"Fully Cellular Container",,17,166.7,,,,"Greece","Dead/Demolished"
14210411,9055450,"GSS Yangon",356720000,"Kuo Yu","Panama","New Golden Sea Shpg","Farglory Shipmgmt","Farglory Shipmgmt","01-Dec-1993","15-Apr-1993",,6133,,,18050,27.2,8.36," 1 x Gantry SWL 40 tons",,,"VLS IFO",31,"1 x Diesel - MAN B. & W. 7S50MC Mk4 - 2-stroke 7-cyl. 500mm x1910mm bore/stroke 9,989mkW total at 127rpm",13580,,,,17,4,,"Fully Cellular Container","South East Asia (78.2 %)",17,166.7,,,,"Singapore","In Service"
14062197,7718644,"CP Valour",,"CanMar Valour","Bermuda","CP Ships Ltd.","CP Ships Ltd.","Hapag-Lloyd","01-Jan-1979",,,,,,18667,27.08,10.14,,,,"IFO 380",51,"1 x Diesel - Sulzer 6RND90 - 2-stroke 6-cyl. 900mm x1550mm bore/stroke 12,798mkW total at 122rpm",17400,,,,19,5,,"Fully Cellular Container",,19,177.02,,,,"Canada","Total Loss"
13977955,8909082,"Ninos",356074000,"OEL Bengal","Panama",,"Euroseas","Eurobulk","01-Oct-1990","29-Dec-1989",,6026,,"21-Sep-2020",18253,27.24,8.37," 1 x Crane SWL 35 tons",,,"VLS IFO",29.5,"1 x Diesel - MAN B. & W. 7S50MC Mk3 - 2-stroke 7-cyl. 500mm x1910mm bore/stroke 8,127mkW total at 110rpm",11050,,,,19.5,4,,"Fully Cellular Container",,17,166.67,,,,"Greece","Dead/Demolished"
12941353,9127459,"Allegri",256649000,"YM Container","Malta","Arkas Line","Arkas Shipping","Arkas Shipping","01-Jun-1997","26-Nov-1996","16-Jun-1995",,,,19332,27.3,8.4,,,,"VLS IFO",40.2,"1 x Diesel - MAN B. & W. 7S50MC Mk4 - 2-stroke 7-cyl. 500mm x1910mm bore/stroke 9,989mkW total at 127rpm",13580,,,"1 x BWTS - Ballast Water Treatment System - Alfa Laval - 2021 installation year",19.6,4,,"Fully Cellular Container","Mediterranean / Black Sea (85.1 %)",19,168,,,,"Turkey","In Service"
12935415,9126742,"Roza A",271001057,"Tomriz A.","Turkey","Arkas Line","Arkas Shipping","Arkas Shipping","01-Jan-1997","22-May-1996","12-May-1995",,,,19325,27.3,8.41,,23.8,"$m","VLS IFO",40,"1 x Diesel - MAN B. & W. 7S50MC Mk4 - 2-stroke 7-cyl. 500mm x1910mm bore/stroke 9,989mkW total at 127rpm",13580,,,"1 x BWTS - Ballast Water Treatment System - Alfa Laval - 2021 installation year",19.6,4,,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",19,168.78,,,,"Turkey","In Service"
12935549,9126754,"Tomriz A",271001058,"Roza A.","Turkey","Arkas Line","Arkas Shipping","Arkas Shipping","01-Mar-1997","17-Jul-1996","12-May-1995",,,,19325,27.3,8.41,,23.8,"$m","VLS IFO",40,"1 x Diesel - MAN B. & W. 7S50MC Mk4 - 2-stroke 7-cyl. 500mm x1910mm bore/stroke 9,989mkW total at 127rpm",13580,,,"1 x BWTS - Ballast Water Treatment System - Alfa Laval - 2021 installation year",19.6,4,,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",19,168.78,,,,"Turkey","In Service"
12935673,9126766,"Corelli",256648000,"YM Champion","Malta","Arkas Line","Arkas Shipping","Arkas Shipping","01-Apr-1997","16-Sep-1996","12-May-1995",,,,19332,27.3,8.41,,23.8,"$m","VLS IFO",40.2,"1 x Diesel - MAN B. & W. 7S50MC Mk4 - 2-stroke 7-cyl. 500mm x1910mm bore/stroke 9,989mkW total at 127rpm",13580,,,"1 x BWTS - Ballast Water Treatment System - Alfa Laval - 2021 installation year",19.6,4,,"Fully Cellular Container","Mediterranean / Black Sea (93.3 %)",19,168.78,,,,"Turkey","In Service"
