"Listing"

"WFR Listing"
"Created 15 February 2022 21:18"


"CVN","IMO Number","Name","MMSI (Maritime Mobile Service Identity)","Ex Name","Flag State","Operator","Owner","Group Owner","Built Date","Keel Laid Date","Contract Date","LDT","Demo $/LDT","Demo Date","Dwt","Beam Mld (m)","Draught (m)","Gear Detail","Price (NB)","Currency (NB)","Main Engine Fuel Type","Main Consumption at Service Speed (tpd)
","Main Engine Detail","HP Total Propulsion","SOx Scrubber Status","Eco – Electronic Engine","Environmental Detail","Service Speed (knots)","Holds Total No","Grain Capacity (cu m)","Type","Main Global Zone (Last 12 Months %)","Est Crew No","LOA (m)","Ballast Speed (knots)","Laden Speed (knots)","Main Engine LNG Ready","Owner Nationality/Region","Builder"
16072600,9402940,"Pelagia",538009333,"Pantera Rosa","Marshall Is.","Nomikos, Evangelos","Nomikos, Evangelos","Nomikos, Evangelos","01-Oct-2009","29-Jan-2009","01-Jul-2006",9955,,,78844,32.24,14.38,,,,"VLS IFO",31.4,"1 x Diesel - MAN B. & W. 7S50MC6.2 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 9,560mkW total at 110rpm",12998,,,"4 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr - 2019 installation year",14.5,7,91187,"Bulk Carrier","East Coast South America (36.5 %)",20,225,,,,"Greece","Sanoyas"
15920715,9341873,"Kmax Evdokia",538008462,"Panamax Sterling","Marshall Is.","Cyprus Maritime Co","Cyprus Maritime Co","Cyprus Maritime Co","01-Jun-2007","28-Nov-2006","17-Dec-2004",9955,,,78932,32.24,14.38,,,,"VLS IFO",31.4,"1 x Diesel - MAN B. & W. 7S50MC6.2 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 9,560mkW total at 110rpm",12998,,,,14.5,7,91188,"Bulk Carrier","East Coast South America (41.8 %)",20,225,,,,"Greece","Sanoyas"
16046601,9413420,"Golden Strength",538008055,,"Marshall Is.","Golden Ocean Group","Golden Ocean Group","Fredriksen Group","01-Apr-2009","18-Feb-2008","07-Jul-2006",,,,75744,32.25,14.15,,35,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 5S60MC-C7.1 - 2-stroke 5-cyl. 600mm x2400mm bore/stroke 11,300mkW total at 105rpm",15353,,,"1 x BWTS - Ballast Water Treatment System - 2020 installation year",14.3,7,90636,"Bulk Carrier","East Coast North America (46.9 %)",20,224.9,,,,"Norway","Jiangsu Rongsheng"
16030392,9383857,"Evangelistria",636020573,"Golden Saguenay","Liberia","Seadar Shipmngt.","Seadar Shipmngt.","Seadar Shipmngt.","01-Mar-2008","28-Apr-2007","20-Jan-2006",,,,75750,32.25,14.15,,35,"$m","VLS IFO",41.5,"1 x Diesel - MAN B. & W. 5S60MC-C7.1 - 2-stroke 5-cyl. 600mm x2400mm bore/stroke 11,300mkW total at 105rpm",15353,,,,14.5,7,90636,"Bulk Carrier","Middle East (28.6 %)",20,224.9,,,,"Greece","Jiangsu Rongsheng"
12624429,9157337,"Navitec",477219500,"Forest Princess","Hong Kong","Anrita Shipping","Anrita Shipping","Anrita Shipping","01-Oct-1998","18-May-1998","08-Oct-1996",10328,,,51152,32.2,11.5," 3 x Crane SWL 15 tons",2.6,"JPYbn","VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC Mk4 - 2-stroke 7-cyl. 500mm x1910mm bore/stroke 9,289mkW total at 127rpm",12629,,,"1 x BWTS - Ballast Water Treatment System - 2021 installation year",14.9,6,102682,"Chip Carrier","East Asia (58.1 %)",23,199.95,11.5,10,,"China P.R.","Hitachi Zosen"
12581371,9138094,"Sheila Ann",308717000,,"Bahamas","CSL Americas","CSL Americas","CSL Group","01-Oct-1999","06-Jun-1997","24-Sep-1995",,,,70037,32.2,14.2,,40,"$m","VLS IFO",39.7,"1 x Diesel - MAN B. & W. 6S60MC6 - 2-stroke 6-cyl. 600mm x2292mm bore/stroke 12,246mkW total at 105rpm",16650,,,"2 x BWTS - Ballast Water Treatment System - OceanSaver 2000 C3T MkII at 2000cu.m/hr - 2014 installation year",15,7,66503,"Bulk Carrier","West Coast North America (81.8 %)",23,225,,,,"Canada","Jiangnan Shipyard"
12581405,9138109,"Algoma Victory",311000907,"Sophie Oldendorff","Bahamas","Algoma Central Corp","Algoma Central Corp","Algoma Central Corp","01-Nov-2000","31-Dec-1997","24-Sep-1995",,,,70369,32.2,14.2," 1 x Boom Transporter SWL 6,000 tons",40,"$m","VLS IFO",39.7,"1 x Diesel - MAN B. & W. 6S60MC6 - 2-stroke 6-cyl. 600mm x2292mm bore/stroke 10,784mkW total at 94rpm",14662,,,,15,7,66333,"Bulk Carrier","East Coast North America (72.4 %)",29,225,,,,"Canada","Jiangnan Shipyard"
12581539,9138111,"CSL Spirit",311000368,,"Bahamas","CSL Americas","CSL Americas","CSL Group","01-Mar-2001",,"24-Jul-1996",,,,70018,32.19,14.42,,,,"VLS IFO",39.7,"1 x Diesel - MAN B. & W. 6S60MC6 - 2-stroke 6-cyl. 600mm x2292mm bore/stroke 12,246mkW total at 105rpm",16650,,,"2 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 2000cu.m/hr - 2019 installation year",15,7,66503,"Bulk Carrier","East Coast North America (43.5 %)",27,225,,,,"Canada","Jiangnan Shipyard"
15305811,9281827,"NS Hangzhou",355432000,"Tai Progress","Panama","Ningbo FTZ Cosnavi","Ningbo FTZ Cosnavi","Ningbo FTZ Cosnavi","01-Jan-2004","05-Jun-2003","23-Aug-2002",,,,77834,32.26,14,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S60MC-C7.1 - 2-stroke 5-cyl. 600mm x2400mm bore/stroke 10,002mkW total at 93.50rpm",13600,,,"1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-800 - 2018 installation year",14.5,7,92152,"Bulk Carrier","East Asia (40.2 %)",21,225,,,,"China P.R.","CSBC (Kaohsiung)"
15305945,9290696,"Elim Joyce",356268000,"Tai Promotion","Panama","Shanghai Sinosailing","Shanghai Sinosailing","Shanghai Sinosailing","01-Feb-2004","22-Jul-2003","10-Jan-2003",,,,77834,32.26,14.1,,,,"VLS IFO",33.5,"1 x Diesel - MAN B. & W. 5S60MC-C7.1 - 2-stroke 5-cyl. 600mm x2400mm bore/stroke 11,300mkW total at 105rpm",15353,,,"1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-800 at 800cu.m/hr - 2018 installation year",14.5,7,92152,"Bulk Carrier","East Asia (34.0 %)",20,224.79,,,,"China P.R.","CSBC (Kaohsiung)"
15592163,9303510,"Tai Prosperity",371545000,,"Panama","Taiwan Navigation","Taiwan Navigation","Taiwan Navigation","01-Feb-2006","21-Dec-2004","19-Sep-2003",,,,77747,32.26,14.12,,22.6,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 6S60MC6.1 - 2-stroke 6-cyl. 600mm x2292mm bore/stroke 10,002mkW total at 93rpm",13590,,,"1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-800 at 800cu.m/hr - 2020 installation year",14.5,7,92151,"Bulk Carrier","East Coast South America (18.9 %)",20,225,,,,"Taiwan","CSBC (Kaohsiung)"
15370277,9290701,"New Horizon",353837000,"Te Ho","Panama","ATL Shipping Ltd.","ATL Shipping Ltd.","ATL Shipping Ltd.","01-Jun-2004","03-Nov-2003","10-Jan-2003",,,,77834,32.26,14.12,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S60MC6.1 - 2-stroke 6-cyl. 600mm x2292mm bore/stroke 9,995mkW total at 105rpm",13590,,,,14.6,7,92151,"Bulk Carrier","South East Asia (36.6 %)",19,225,,,,"China P.R.","CSBC (Keelung)"
15370301,9290713,"New Harvest",351201000,"An Ho","Panama","ATL Shipping Ltd.","ATL Shipping Ltd.","ATL Shipping Ltd.","01-Sep-2004","10-Mar-2004","01-Apr-2003",,,,77834,32.26,14.12,,,,"VLS IFO",33.5,"1 x Diesel - MAN B. & W. 6S60MC6.1 - 2-stroke 6-cyl. 600mm x2292mm bore/stroke 9,995mkW total at 105rpm",13590,,,,14,7,92151,"Bulk Carrier","Middle East (52.2 %)",19,225,,,,"China P.R.","CSBC (Keelung)"
16098718,9473121,"Nikolaos",636013377,,"Liberia",,"Aberdeen Intertrade","Aberdeen Intertrade","01-Aug-2009","30-Oct-2008","31-Aug-2007",,,,75539,32.26,14.2,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S60MC6.2 - 2-stroke 5-cyl. 600mm x2292mm bore/stroke 8,827mkW total at 105rpm",12001,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 1200cu.m/hr - 2019 installation year",14.5,7,90725,"Bulk Carrier","East Asia (31.1 %)",15,225,,,,"Greece","Jiangnan SY Group"
16098721,9473133,"Agios Sostis",636014243,,"Liberia","Sea Traders","Sea Traders","Dynacom Tankers Mgmt","01-Sep-2009","21-Jan-2009","31-Aug-2007",,,,75659,32.26,14.2,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S60MC6.2 - 2-stroke 5-cyl. 600mm x2292mm bore/stroke 8,827mkW total at 105rpm",12001,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 1200cu.m/hr - 2019 installation year",14.5,7,90725,"Bulk Carrier","East Asia (21.2 %)",16,225,,,,"Greece","Jiangnan SY Group"
16098734,9473145,"Glyfada I",248122000,,"Malta","Sea Traders","Sea Traders","Dynacom Tankers Mgmt","01-Nov-2009","22-Apr-2009","31-Aug-2007",,,,75639,32.26,14.2,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S60MC6.2 - 2-stroke 5-cyl. 600mm x2292mm bore/stroke 8,827mkW total at 105rpm",12001,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 1200cu.m/hr - 2020 installation year",14.5,7,90725,"Bulk Carrier","East Asia (20.4 %)",15,225,,,,"Greece","Jiangnan SY Group"
16022784,9369710,"Daryabar",422050100,"Glory","Iran","Rahbaran Omid Darya","Rahbaran Omid Darya","IRISL","01-Aug-2008","15-Jun-2006","09-Sep-2005",,,,76431,32.26,14.2,,35,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 5S60MC6.1 - 2-stroke 5-cyl. 600mm x2292mm bore/stroke 10,200mkW total at 105rpm",13870,,,,16,7,90100,"Bulk Carrier","Middle East (73.7 %)",22,225,,,,"Iran","Jiangnan Shipyard"
16022797,9369722,"Aries",422035400,"Elvira","Iran","Rahbaran Omid Darya","Rahbaran Omid Darya","IRISL","01-Nov-2008","20-Jun-2006","09-Sep-2005",,,,76431,32.26,14.2,,35,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 5S60MC6.1 - 2-stroke 5-cyl. 600mm x2292mm bore/stroke 10,200mkW total at 105rpm",13870,,,,16,7,90100,"Bulk Carrier","Middle East (45.2 %)",20,225,,,,"Iran","Jiangnan Shipyard"
15366917,9285550,"Pan Eldorado",440029000,"NS Zhoushan","South Korea",,"Pan Ocean","Pan Ocean","01-May-2004","30-Sep-2003","20-Dec-2002",,,,77598,32.26,14.12,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S60MC6.1 - 2-stroke 6-cyl. 600mm x2292mm bore/stroke 10,003mkW total at 93.50rpm",13600,,,"4 x BWTS - Ballast Water Treatment System (Pending) - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr - 2022 installation year",14.6,7,92152,"Bulk Carrier","South East Asia (46.9 %)",21,224.79,,,,"South Korea","CSBC (Kaohsiung)"
15367093,9285562,"Broad Rich",374135000,"Cemtex Wisdom","Panama","Orient Great Shpg","Orient Great Shpg","Orient Great Shpg","01-Jan-2004","09-Dec-2003","20-Dec-2002",,,,77598,32.26,14.12,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S60MC6.1 - 2-stroke 6-cyl. 600mm x2292mm bore/stroke 10,004mkW total at 105rpm",13601,,,,14.6,7,92152,"Bulk Carrier","East Coast South America (24.8 %)",20,224.79,,,,"Hong Kong","CSBC (Kaohsiung)"
15386115,9287778,"Glory Trader",353577000,"Giuseppe Rizzo","Panama","Glory Ships","Glory Ships","Erasmus Corp","01-Sep-2004","18-Feb-2004","07-Feb-2003",10682,,,77684,32.26,14.12,,20.5,"$m","VLS IFO",35,"1 x Diesel - MAN B. & W. 6S60MC6.1 - 2-stroke 6-cyl. 600mm x2292mm bore/stroke 9,997mkW total at 105rpm",13592,,,,14.3,7,92151,"Bulk Carrier","East Coast South America (33.0 %)",23,224.79,14.5,14,,"Netherlands","CSBC (Kaohsiung)"
15386249,9287780,"Chailease Blossom",636012350,"YM Rightness","Liberia","U-Ming Marine","U-Ming Marine","Far Eastern Group","01-Nov-2004","30-Apr-2004","07-Feb-2003",10682,,,77684,32.26,14.14,,20.5,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 6S60MC6.1 - 2-stroke 6-cyl. 600mm x2292mm bore/stroke 9,997mkW total at 93.50rpm",13592,,,"1 x BWTS - Ballast Water Treatment System (Pending) - Sunrui BC-2000 at 2000cu.m/hr - 2022 installation year",14.3,7,92151,"Bulk Carrier","South East Asia (42.8 %)",18,225,,,,"Taiwan","CSBC (Kaohsiung)"
15883827,9330812,"W-Raptor",636019693,"Genco Raptor","Liberia","W Marine Inc.","W Marine Inc.","W Marine Inc.","01-Apr-2007","12-May-2006","05-Nov-2004",12509,,,76499,32.26,14.2,,,,"VLS IFO",38.5,"1 x Diesel - MAN B. & W. 5S60MC6.1 - 2-stroke 5-cyl. 600mm x2292mm bore/stroke 8,827mkW total at 105rpm",12001,,,"1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 1200cu.m/hr - 2022 installation year",14,7,90100,"Bulk Carrier","South East Asia (51.5 %)",21,225,14.5,13.7,,"Greece","Jiangnan Shipyard"
15958563,9332224,"Captain P. Egglezos",256971000,,"Malta","Axis Bulk Carriers","Axis Bulk Carriers","Axis Bulk Carriers","01-Dec-2007","14-Jun-2006","28-Jan-2005",12509,,,76499,32.26,14.2,,,,"VLS IFO",31.2,"1 x Diesel - MAN B. & W. 5S60MC6.1 - 2-stroke 5-cyl. 600mm x2292mm bore/stroke 10,200mkW total at 105rpm",13870,,,,14.4,7,90100,"Bulk Carrier","South East Asia (29.7 %)",19,225,,,,"Greece","Jiangnan Shipyard"
15958697,9399557,"Panamax Ostria",212910000,"Ostria S","Cyprus","Wisdom SA","Wisdom SA","Wisdom SA","01-Jun-2008","29-Jun-2006","28-Jan-2005",12509,,,76444,32.26,14.2,,,,"VLS IFO",31.2,"1 x Diesel - MAN B. & W. 5S60MC6.1 - 2-stroke 5-cyl. 600mm x2292mm bore/stroke 8,826mkW total at 105rpm",12000,,,,14.5,7,90100,"Bulk Carrier","Indian Subcontinent (29.5 %)",20,225,,,,"Cyprus","Jiangnan Shipyard"
15364621,9290141,"Danae",212586000,,"Cyprus","Efnav","Efnav","Efnav","01-Mar-2005","31-Oct-2004","18-Dec-2002",,,,75349,32.24,14.15,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC-C8.1 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 11,060mkW total at 127rpm",15027,,,"2 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr - 2020 installation year",14.5,7,90124,"Bulk Carrier","East Asia (31.7 %)",20,225,,,,"Greece","STX SB (Jinhae)"
15364755,9290153,"Spitha",209514000,,"Cyprus",,"Efnav","Efnav","01-Apr-2005","30-Dec-2004","18-Dec-2002",,,,75410,32.24,14.17,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC-C8.1 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 11,060mkW total at 127rpm",15027,,,"2 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr - 2020 installation year",14,7,90155,"Bulk Carrier","East Asia (20.7 %)",20,225,,,,"Greece","STX SB (Jinhae)"
15364889,9289312,"Avax",210886000,,"Cyprus","Efnav","Efnav","Efnav","01-Jan-2006","23-Dec-2004","20-Feb-2003",,,,75399,32.24,14.15,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC6.1 - 2-stroke 7-cyl. 500mm x1910mm bore/stroke 10,010mkW total at 127rpm",13601,,,"2 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr - 2020 installation year",14.5,7,90155,"Bulk Carrier","East Asia (33.3 %)",25,225,,,,"Greece","STX SB (Jinhae)"
15364913,9292618,"Anastasia",210737000,,"Cyprus","Efnav","Efnav","Efnav","01-Jan-2006","23-Dec-2004","01-May-2003",,,,75331,32.24,14.15,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC6.1 - 2-stroke 7-cyl. 500mm x1910mm bore/stroke 10,010mkW total at 127rpm",13601,,,"2 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr - 2021 installation year",14.5,7,90155,"Bulk Carrier","East Asia (34.2 %)",20,225,,,,"Greece","STX SB (Jinhae)"
15691941,9321914,"Navios Libertas",373216000,"Libertas","Panama","Navios MLP","Navios MLP","Navios Holdings","01-Sep-2007","03-May-2007","22-Mar-2004",,,,74930,32.24,14.15,,33,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC-C8.1 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 11,620mkW total at 127rpm",15799,,,"1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 2000cu.m/hr - 2022 installation year",14.5,7,84326,"Bulk Carrier","South East Asia (33.8 %)",22,225,,,,"Greece","STX SB (Jinhae)"
15692027,9321926,"Navios Prosperity I",354391000,"Imperial","Panama","Navios MLP","Navios MLP","Navios Holdings","01-Oct-2007","20-Jun-2007","22-Mar-2004",11841,,,75527,32.24,14.15,,33,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC-C8.1 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 11,620mkW total at 127rpm",15799,,,"1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 2000cu.m/hr - 2022 installation year",14.5,7,84326,"Bulk Carrier","East Asia (22.6 %)",21,225,,,,"Greece","STX SB (Jinhae)"
16127027,9500883,"Hong Yuan",353143000,,"Panama","COSCO Shipping Bulk","COSCO Shipping Bulk","China COSCO Shipping","01-Dec-2009",,"25-Jan-2008",11926,,,76574,32.26,14.2,,,,"VLS IFO",36.8,"1 x Diesel - MAN B. & W. 5S60MC6.2 - 2-stroke 5-cyl. 600mm x2292mm bore/stroke 10,200mkW total at 105rpm",13859,,,,14.5,7,90099.88,"Bulk Carrier","East Coast North America (30.1 %)",23,225,,,,"China P.R.","Guangzhou Huangpu"
16161850,9548548,"Hong Yu",477595900,,"Hong Kong","COSCO Shipping Bulk","COSCO Shipping Bulk","China COSCO Shipping","01-Sep-2009",,"01-Feb-2008",,,,76611,32.26,14.2,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S60MC6.1 - 2-stroke 5-cyl. 600mm x2292mm bore/stroke 10,193mkW total at 105rpm",13859,,,,14.5,7,90099.88,"Bulk Carrier","South East Asia (38.2 %)",20,225,,,,"China P.R.","SCS Shipbuilding"
16161863,9548550,"Hong Fu",477622700,,"Hong Kong","COSCO Shipping Bulk","COSCO Shipping Bulk","China COSCO Shipping","01-Nov-2009","30-Dec-2006","01-Feb-2008",,,,76402,32.26,14.2,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S60MC6.1 - 2-stroke 5-cyl. 600mm x2292mm bore/stroke 10,193mkW total at 105rpm",13859,,,,14.5,7,90099.88,"Bulk Carrier","East Asia (44.7 %)",20,225,,,,"China P.R.","SCS Shipbuilding"
16049857,9488475,"Wen Zhu Hai",413376000,,"China P.R.","COSCO Shipping Bulk","COSCO Shipping Bulk","China COSCO Shipping","01-Sep-2008","28-Dec-2006","04-Aug-2006",,,,76611,32.26,14.2,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S60MC6.1 - 2-stroke 5-cyl. 600mm x2292mm bore/stroke 10,193mkW total at 105rpm",13859,,,"2 x BWTS - Ballast Water Treatment System - COSCO (Weihai) BOS-1200 at 1200cu.m/hr - 2021 installation year",14.5,7,90099.88,"Bulk Carrier","East Asia (33.6 %)",20,225,,,,"China P.R.","SCS Shipbuilding"
16049860,9494371,"Wu Zhu Hai",412032000,,"China P.R.","COSCO Shipping Bulk","COSCO Shipping Bulk","China COSCO Shipping","01-Dec-2008","28-Dec-2006","04-Aug-2006",,,,76381,32.26,14.22,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S60MC6.1 - 2-stroke 5-cyl. 600mm x2292mm bore/stroke 10,193mkW total at 105rpm",13859,,,"2 x BWTS - Ballast Water Treatment System - COSCO (Weihai) BOS-1200 at 1200cu.m/hr - 2021 installation year",14.5,7,90099.8,"Bulk Carrier","East Coast South America (23.3 %)",20,225,,,,"China P.R.","SCS Shipbuilding"
16049873,9494383,"Jin Zhu Hai",413686000,,"China P.R.","COSCO Shipping Bulk","COSCO Shipping Bulk","China COSCO Shipping","01-May-2009","29-Dec-2006","04-Aug-2006",,,,76450,32.26,14.2,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S60MC6.1 - 2-stroke 5-cyl. 600mm x2292mm bore/stroke 10,193mkW total at 105rpm",13859,,,,14.5,7,90099.88,"Bulk Carrier","United Kingdom/Continent (38.0 %)",20,225,,,,"China P.R.","SCS Shipbuilding"
16049886,9494395,"Yin Zhu Hai",413687000,,"China P.R.","COSCO Shipping Bulk","COSCO Shipping Bulk","China COSCO Shipping","01-Jul-2009","29-Dec-2006","04-Aug-2006",12036,,,76463,32.26,14.2,,,,"VLS IFO",32.5,"1 x Diesel - MAN B. & W. 5S60MC6.1 - 2-stroke 5-cyl. 600mm x2292mm bore/stroke 10,193mkW total at 105rpm",13859,,,"2 x BWTS - Ballast Water Treatment System (Pending) - COSCO (Weihai) BOS-1200 at 1200cu.m/hr - 2022 installation year",13.5,7,90099.88,"Bulk Carrier","East Asia (39.2 %)",20,225,,,,"China P.R.","SCS Shipbuilding"
16020780,9364746,"De Ming Hai",412068000,,"China P.R.","COSCO Shipping Bulk","COSCO Shipping Bulk","China COSCO Shipping","01-Jun-2008","08-Jun-2006","31-Jul-2005",,,,76431,32.26,14.2,,35.5,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 5S60MC6.1 - 2-stroke 5-cyl. 600mm x2292mm bore/stroke 10,193mkW total at 105rpm",13859,,,"2 x BWTS - Ballast Water Treatment System (Pending) - COSCO (Weihai) BOS-1200 at 1200cu.m/hr - 2022 installation year",14.5,7,90100,"Bulk Carrier","East Asia (30.1 %)",20,225,,,,"China P.R.","Jiangnan Shipyard"
16020793,9364758,"De Xin Hai",412069000,,"China P.R.","COSCO Shipping Bulk","COSCO Shipping Bulk","China COSCO Shipping","01-Sep-2008","26-Jun-2006","31-Jul-2005",,,,76431,32.26,14.2,,35.5,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 5S60MC6.1 - 2-stroke 5-cyl. 600mm x2292mm bore/stroke 10,193mkW total at 105rpm",13859,,,"2 x BWTS - Ballast Water Treatment System - COSCO (Weihai) BOS-1200 at 1200cu.m/hr - 2021 installation year",14.5,7,90100,"Bulk Carrier","East Asia (21.7 %)",20,225,,,,"China P.R.","Jiangnan Shipyard"
15988449,9352949,"Shi Dai 1",413301000,,"China P.R.","Shanghai Time Shpg.","Shanghai Time Shpg.","Shanghai Time Shpg.","01-Sep-2007","08-Jun-2006","04-Mar-2005",,,,76611,32.26,14.22,,35,"$m","VLS IFO",31.2,"1 x Diesel - MAN B. & W. 5S60MC6.1 - 2-stroke 5-cyl. 600mm x2292mm bore/stroke 10,193mkW total at 105rpm",13859,,,,14.4,7,90100,"Bulk Carrier","South East Asia (58.7 %)",20,225,,,,"China P.R.","Jiangnan Shipyard"
15988573,9352951,"Shi Dai 2",413302000,,"China P.R.","Shanghai Time Shpg.","Shanghai Time Shpg.","Shanghai Time Shpg.","01-Dec-2007","23-Jun-2006","04-Mar-2005",,,,76510,32.26,14.2,,35,"$m","VLS IFO",31.2,"1 x Diesel - MAN B. & W. 5S60MC6.1 - 2-stroke 5-cyl. 600mm x2292mm bore/stroke 22,630mkW total at 73rpm",13859,,,,14.4,7,90100,"Bulk Carrier","East Asia (51.9 %)",20,225,,,,"China P.R.","Jiangnan Shipyard"
12719071,9225067,"SM Donghae",441286000,"Mahitis","South Korea",,"Korea Line","SM Group","01-Aug-2001","27-Mar-2001","30-Sep-1999",,,,76099,32.25,14.02,,,,"VLS IFO",35.5,"1 x Diesel - MAN B. & W. 6S60MC6 - 2-stroke 6-cyl. 600mm x2292mm bore/stroke 12,268mkW total at 105rpm",16680,,,"2 x BWTS - Ballast Water Treatment System - TechCross ECS-1000 - Electro-Cleen™ at 1000cu.m/hr - 2021 installation year",14,7,90994,"Bulk Carrier","East Asia (41.2 %)",20,229,,,,"South Korea","Hyundai HI (Ulsan)"
12704185,9221190,"Yi Peng 5",414388000,"Eleftheria","China P.R.","Ningbo Yipeng","Ningbo Yipeng","Ningbo Yipeng","01-Aug-2001","27-Mar-2001","09-Jul-1999",,,,76099,32.25,14.02,,22,"$m","VLS IFO",31.5,"1 x Diesel - MAN B. & W. 6S60MC6 - 2-stroke 6-cyl. 600mm x2292mm bore/stroke 12,268mkW total at 105rpm",16680,,,"1 x BWTS - Ballast Water Treatment System - Sunrui BC-1000 at 1000cu.m/hr - 2021 installation year",14.5,7,90994,"Bulk Carrier","East Asia (100.0 %)",20,228.96,,,,"China P.R.","Hyundai HI (Ulsan)"
15732095,9335991,"Honor Star",373440000,"Golden Shea","Panama","Xiamen ITG","Xiamen ITG","Xiamen ITG","01-Apr-2007","24-Dec-2004","01-Feb-2004",,,,76937,32.26,13.94,,,,"VLS IFO",35,"1 x Diesel - MAN B. & W. 6S60MC6.1 - 2-stroke 6-cyl. 600mm x2292mm bore/stroke 9,930mkW total at 105rpm",13492,,,,14.1,7,92128,"Bulk Carrier","East Asia (40.2 %)",20,224.9,,,,"China P.R.","Namura Shipbuilding"
15732129,9336000,"Delphinus",565464000,,"Singapore","K-Line","Kumiai Navigation","Kumiai Senpaku","01-May-2007","24-Dec-2004","01-Feb-2004",,485,,76948,32.26,13.94,,,,"VLS IFO",35,"1 x Diesel - MAN B. & W. 6S60MC6.1 - 2-stroke 6-cyl. 600mm x2292mm bore/stroke 9,787mkW total at 105rpm",13306,,,"2 x BWTS - Ballast Water Treatment System (Pending) - TechCross ECS-1000 - Electro-Cleen™ at 1000cu.m/hr - 2022 installation year, 1 x BWTS - Ballast Water Treatment System (Pending) - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr - 2022 installation year",14.5,7,92128,"Bulk Carrier","East Asia (21.5 %)",20,224.9,,,,"Japan","Namura Shipbuilding"
16070819,9362982,"Leni",538009223,"Shoyo","Marshall Is.","Minoa Marine","Minoa Marine","Minoa Marine","01-Aug-2008","24-Dec-2004","01-Jul-2005",,,,77008,32.26,14.08,,,,"VLS IFO",35,"1 x Diesel - MAN B. & W. 6S60MC6.1 - 2-stroke 6-cyl. 600mm x2292mm bore/stroke 9,930mkW total at 105rpm",13500,,,"1 x BWTS - Ballast Water Treatment System - Sunrui BC-2500 at 2500cu.m/hr - 2020 installation year",14.1,7,92128,"Bulk Carrier","Middle East (53.4 %)",21,224.9,,,,"Greece","Namura Shipbuilding"
