"Listing"

"WFR Listing"
"Created 16 February 2022 05:30"


"CVN","Stock Exchange Ticker","Speed (knots)","Speed category","Great Lakes Fitted","Contract Date Ind","Self Unloader (Ind)","Builder Yard Location","Air Draft From Water Line (m)","Demo Location","Manager Group","Grabs Ind","Vessel Name Date","Ice Class (Ind)","Ice Notation","Self Unloader Type","Original Builder","Original Builder Group","FEU Max In Holds","FEU Max On Deck","Deck Strength (sq m t)","Deck Cargo (Ind)","SOx Scrubber Indicator","BWMS Status","Deck Timber Loading (Ind)","Pool Operator Country/Region","BWMS 1 Retrofit Date","BWMS Technology Type","Grabs No","Deck Cargo Height (m)","Auxiliary Engine Detail","BWMS 2 Retrofit Date","Propulsor Detail","Maximum Speed (knots)","Self Unloader Cap (t hr)","Total Cargo Decks No","Hatch Max Length (m)","Hatch Max Width (m)","Heavy Lift (Ind)","Hull Type"
16313143,,,,,,,"Taizhou",,,"Hainan Jinghua",,"01-May-2021","Y","ICE CLASS B",,"Yingbin S.B.","Yingbin S.B.",,,,,,,,,,,,,"1 x Aux. Diesel Gen. - Zichai Power Z6170ZLD-1 - 4-stroke 6-cyl. 170mm x 200mm bore/stroke 330mkW total at 1,000rpm driving 1 x AC generator(s) at 200ekW total, (250kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - Nantong Diesel 6135AZCaf - 4-stroke 6-cyl. 135mm x 150mm bore/stroke 146mkW total at 1,500rpm driving 1 x AC generator(s) at 132.50ekW total, (166kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.76m"
16317509,,,,,"E",,"Taizhou",,,"Zhejiang Shengsi Cha",,"01-Feb-2009","Y","ICE CLASS B",,"Zhejiang Hongguan","Zhejiang Hongguan",,,,,,,,,,,,,"2 x Aux. Diesel Gen. - Weichai Heavy X6170ZD-23 - 4-stroke 6-cyl. 170mm x 200mm bore/stroke 780mkW total at 1,500rpm driving 2 x GeXin TFXW-355 - AC generator(s) at 700ekW total, (876kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - Weichai Heavy4-stroke 6-cyl. 170mm x 280mkW total at 1,000rpm driving 1 x GeXin TFXW-355 - AC generator(s) at 250ekW total, (313kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - Deutz TBD226B-6CD5 - 4-stroke 6-cyl. 132mkW total at 1,500rpm driving 1 x GeXin TFXW-250 - AC generator(s) at 120ekW total, (150kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Ø4.67m"
16317512,,,,,"E",,"Zhoushan",,,"Zhoushan Rongxiang",,"01-Apr-2009",,,,"Daishan Qiujiangmen","Daishan Qiujiangmen",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - 4-stroke 6-cyl. 506mkW total at 1,000rpm driving 3 x GeXin TFXW-315 - AC generator(s) at 450ekW total, (563kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - Nantong Diesel 6135caf - 4-stroke 6-cyl. 90mkW total at 1,500rpm driving 1 x GeXin TFXW-250 - AC generator(s) at 64ekW total, (80kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Ø4.73m"
16318364,,,,,,,"Zhoushan",,,"Zhejiang Liyuan",,"01-May-2016",,,,"Zhejiang Zhenghe SB","Zhenghe Shpg Group",,,,,,,,,,,,,"2 x Aux. Diesel Gen. - Zichai Power Z8170ZLCz-19 - 4-stroke 8-cyl. 170mm x 200mm bore/stroke 880mkW total at 1,000rpm driving 2 x Hyundai Electric AC generator(s) at 700ekW total, (875kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Ø4.70m"
16319295,,,,,,,"Yancheng",,,"Dongtou Zhengda",,"01-Oct-2020",,,,"Jiangsu Qinfeng","Zhejiang Qinfeng",,,,,,,,,,,,,,,"2 x Propeller (Aft) (mechanical)",,,,26.6,12.5
16319303,,,,,,,"Yancheng",,,"Dongtou Zhengda",,"01-Oct-2020",,,,"Jiangsu Qinfeng","Zhejiang Qinfeng",,,,,,,,,,,,,"2 x Aux. Diesel Gen. - Weifang Diesel X6160ZC - 4-stroke 6-cyl. 160mm x 225mm bore/stroke 440mkW total at 1,000rpm driving 2 x AC generator(s) at 400ekW total, (500kVA total) 400V at 50Hz",,"2 x FP Propeller (Aft) (mechanical) (Ni-Al Bronze (Cu3)), Ø3.20m",,,,26.6,12.5
16322611,,,,,"E","N","Wenling",,,"Pingtan Hengding","N","01-Apr-2016",,,,"Songmen Shenghai","Songmen Shenghai",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - Nantong Diesel 6135AZCa - 4-stroke 6-cyl. 135mm x 150mm bore/stroke 462mkW total at 1,500rpm driving 3 x AC generator(s) at 450ekW total, (563kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Ø3.86m",,,1,,,"N"
16322637,,,,,,,"Ningbo",,,"Ningbo Merchant",,"01-Oct-2008","Y","ICE CLASS B",,"Ningbo Lantian SB","Ningbo Lantian SB",,,,,,,,,,,,,"2 x Aux. Diesel Gen. - Weichai Heavy4-stroke 6-cyl. 160mm x 560mkW total at 1,000rpm driving 2 x AC generator(s) at 500ekW total, (625kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - 4-stroke 6-cyl. 135mm x 133mkW total at 1,500rpm driving 1 x AC generator(s) at 120ekW total, (150kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Ø4.63m"
16322732,,,,,,,"Ningbo",,,"Changzhou Dexin",,"01-Jan-2017","Y","ICE CLASS B",,"Ningbo Dongfang","Ningbo Dongfang",,,,,,,,,,,,,"2 x Aux. Diesel Gen. - SDEC Power G128ZLCaf3 - 4-stroke 6-cyl. 135mm x 150mm bore/stroke 552mkW total at 1,500rpm driving 2 x Marathon Electric MP-H-200-4 - AC generator(s) at 400ekW total, (500kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - SDEC Power4-stroke 6-cyl. 162mkW total at 1,500rpm driving 1 x Marathon Electric MP-H-120-4 - AC generator(s) at 120ekW total, (150kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Mn-Al Bronze (Cu4)), Ø4.25m"
16322787,,,,,,,"Taizhou",,,"Taizhou Jintai",,"01-Jan-2016","Y","ICE CLASS B",,"Jixiang Shipyard","Jixiang Shipyard",,,,,,,,,,,,,"2 x Aux. Diesel Gen. - Ningbo C.S.I. Power4-stroke 6-cyl. 160mm x 504mkW total at 1,000rpm driving 2 x Hyundai Electric 1FC5 356-6TA42 - AC generator(s) at 504ekW total, (630kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - SDEC Power 6135ACaf - 4-stroke 6-cyl. 135mm x 140mm bore/stroke 99mkW total at 1,500rpm driving 1 x AC generator(s) at 75ekW total, (94kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.50m"
16322808,,,,,,,"Wuhu",,,"Zhejiang Xiehai Shpg",,"01-Feb-2016","Y","ICE CLASS B",,"Anhui Hengtong S.B.","Anhui Hengtong S.B.",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - 4-stroke 6-cyl. 135mm x 752mkW total at 1,500rpm driving 3 x Marathon Electric MP-H-200-4 - AC generator(s) at 600ekW total, (750kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Mn-Al Bronze (Cu4)), Ø4.35m"
16322811,,,,,,,"Wenzhou",,,"Zhoushan Suiyu",,"01-Feb-2016",,,,"Zhejiang Jianghai","Zhejiang Jianghai",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - Weifang Diesel4-stroke 6-cyl. 840mkW total at 1,000rpm driving 3 x AC generator(s) at 750ekW total, (938kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Ø3.70m"
16322945,,,,,,,"Taizhou",,,"Shanghai Weichao",,"01-Feb-2016","Y","ICE CLASS B",,"Hexing Shipyard","Hexing Shipyard",,,,,,,,,,,,,"2 x Aux. Diesel Gen. - Zichai Power Z8170ZLCz-19 - 4-stroke 8-cyl. 170mm x 220mm bore/stroke 660mkW total at 1,000rpm driving 2 x AC generator(s) at 600ekW total, (750kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - SDEC Power 6135JZCaf - 4-stroke 6-cyl. 135mm x 140mm bore/stroke 144mkW total at 1,500rpm driving 1 x AC generator(s) at 120ekW total, (150kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Mn-Al Bronze (Cu4)), Ø4.67m"
16323700,,13.7,"Trial Speed",,"Y",,"Wenzhou",,,"Dalian Jinteng Shipp",,"01-May-2018",,,,"Zhejiang Jianghai","Zhejiang Jianghai",,,,,,,,,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical)"
16323755,,,,,,,"Zhoushan",,,"Rongcheng Hairun",,"01-Feb-2016",,,,"Zhoushan Zhaobao","Zhoushan Zhaobao",,,,,,,,,,,,,"2 x Aux. Diesel Gen. - Weichai Heavy CW6200ZD-7 - 4-stroke 6-cyl. 200mm x 270mm bore/stroke 900mkW total at 750rpm driving 2 x ac generator(s) at 700ekW total, (875kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - Deutz TBD226B-6CD5 - 4-stroke 6-cyl. 105mm x 120mm bore/stroke 134mkW total at 1,500rpm driving 1 x ac generator(s) at 120ekW total, (150kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Ø5.38m"
16323771,,,,,,,"Taizhou",,,"Zhejiang Chen'ge",,"01-Jun-2007",,,,"Zhejiang Haifeng","Zhejiang Haifeng",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - Cummins Inc NTA855-G1 - 4-stroke 6-cyl. 140mm x 152mm bore/stroke 720mkW total at 1,500rpm driving 3 x AC generator(s) at 600ekW total, (750kVA total) at 50Hz",,"1 x Propeller (Aft Centre) (mechanical)"
16323784,,,,,,,"Wenzhou",,,"Beihai Kaihang Shpg",,"01-Mar-2016","Y","ICE CLASS B",,"Zhejiang Weihua","Zhejiang Weihua",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - Zichai Power Z6170ZLD-1 - 4-stroke 6-cyl. 170mm x 200mm bore/stroke 990mkW total at 1,000rpm driving 3 x Hyundai Electric AC generator(s) at 760ekW total, (950kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Ø4.74m"
16323797,,,,,,,"Ningbo",,,"Xiangshan Xingning",,"01-Mar-2016",,,,"Ningbo Donghe SY","Nanyang Star Group",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - 4-stroke 6-cyl. 882mkW total at 1,000rpm driving 3 x Hyundai Electric 1FC5 356-6TA42 - ac generator(s) at 756ekW total, (945kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - SDEC Power 6135ACaf - 4-stroke 6-cyl. 135mm x 140mm bore/stroke 108mkW total at 1,500rpm driving 1 x ac generator(s) at 75ekW total, (94kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Ø4.78m"
16323805,,,,,,,"Wenzhou",,,"Zheshang Development",,"01-Jul-2009","Y","ICE CLASS B",,"Yueqing Yuanyang SY","Yueqing Yuanyang SY",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - Zichai Power Z6170ZLD-1 - 4-stroke 6-cyl. 170mm x 200mm bore/stroke 990mkW total at 1,000rpm driving 3 x Marathon Electric MP-H-300-6 - ac generator(s) at 900ekW total, (1,125kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), 173rpm, Ø4.25m"
16323821,,,,,,,"Ningbo",,,"Zhejiang Qinfeng",,"01-Feb-2009",,,,"Ningbo Dongsheng","Ningbo Dongsheng",,,,,,,,,,,,,"2 x Aux. Diesel Gen. - Ningbo C.S.I. Power4-stroke 6-cyl. 160mm x 471mkW total at 1,000rpm driving 2 x Hyundai Electric 1FC5 356-6TA42 - AC generator(s) at 400ekW total, (500kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - Weichai Power WD615.67C - 4-stroke 6-cyl. 126mm x 130mm bore/stroke 138mkW total at 1,500rpm driving 1 x AC generator(s) at 120ekW total, (150kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Mn-Al Bronze (Cu4)), Ø4.33m"
16323834,,,,,,,"Linhai",,,"Enji Shipping",,"01-May-2020","Y","ICE CLASS B",,"Linhai Hongzhou SB","Linhai Hongzhou SB",,,,,,,,,,,,,"2 x Aux. Diesel Gen. - Zichai Power Z6170ZLCz - 4-stroke 6-cyl. 170mm x 200mm bore/stroke 600mkW total at 1,000rpm driving 2 x AC generator(s) at 500ekW total, (625kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - 4-stroke 6-cyl. 135mm x 132mkW total at 1,000rpm driving 1 x AC generator(s) at 120ekW total, (150kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Ø4.60m"
16323876,,,,,,,"Wenling",,,"Ningbo Lianhe",,"01-Jun-2005",,,,"Songmen Shenghai","Songmen Shenghai",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - 4-stroke 6-cyl. 135mm x 378mkW total at 1,500rpm driving 3 x AC generator(s) at 360ekW total, (450kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Ø3.88m"
16323889,,,,,,,"Zhoushan",,,"Shengsi Dongchen",,"01-Jul-2009",,,,"Zhoushan Penglai","Zhoushan Penglai",,,,,,,,,,,,,"2 x Aux. Diesel Gen. - Weichai Heavy X6170ZD-23 - 4-stroke 6-cyl. 170mm x 200mm bore/stroke 780mkW total at 1,500rpm driving 2 x AC generator(s) at 700ekW total, (875kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - Weichai Heavy4-stroke 6-cyl. 170mm x 200mm bore/stroke 280mkW total at 1,000rpm driving 1 x AC generator(s) at 250ekW total, (313kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - Deutz TBD226B-6CD5 - 4-stroke 6-cyl. 105mm x 120mm bore/stroke 132mkW total at 1,500rpm driving 1 x AC generator(s) at 120ekW total, (150kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Ø4.67m"
16323892,,,,,,,"Linhai",,,"Taizhou Puchuan",,"01-Dec-2009","Y","ICE CLASS B",,"Linhai Huipu SB","Taizhou Puchuan",,,,,,,,,,,,,"2 x Aux. Diesel Gen. - Zichai Power Z6170ZLD-1 - 4-stroke 6-cyl. 170mm x 200mm bore/stroke 600mkW total at 1,000rpm driving 2 x ac generator(s) at 500ekW total, (625kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - SDEC Power 6135ACaf - 4-stroke 6-cyl. 135mm x 140mm bore/stroke 95mkW total at 1,500rpm driving 1 x ac generator(s) at 75ekW total, (94kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Mn-Al Bronze (Cu4)), Ø4.76m"
16323900,,,,,,,"Yangzhou",,,"Zhoushan Changxin",,"01-Jan-2009","Y","ICE CLASS B",,"Yizheng Shierwei SB","Yizheng Shierwei SB",,,,,,,,,,,,,"2 x Aux. Diesel Gen. - Zichai Power Z6170ZLCz - 4-stroke 6-cyl. 170mm x 200mm bore/stroke 600mkW total at 1,000rpm driving 2 x AC generator(s) at 500ekW total, (625kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - SDEC Power 6135Caf - 4-stroke 6-cyl. 135mm x 140mm bore/stroke 79mkW total at 1,500rpm driving 1 x AC generator(s) at 75ekW total, (102kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Mn-Al Bronze (Cu4)), Ø4.90m"
16323913,,,,,,,"Taizhou",,,"Ningbo Yongzheng",,"01-Feb-2008",,,,"Linhai Jianghai","Linhai Jianghai",,,,,,,,,,,,,"2 x Aux. Diesel Gen. - Weichai Heavy X6170ZC-05 - 4-stroke 6-cyl. 170mm x 200mm bore/stroke 660mkW total at 1,000rpm driving 2 x Hyundai Electric 1FC2 452-6SB42 - AC generator(s) at 656ekW total, (820kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - Weichai Heavy R6160ZCD-1 - 4-stroke 6-cyl. 160mm x 225mm bore/stroke 235mkW total at 1,000rpm driving 1 x AC generator(s) at 200ekW total, (250kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - Deutz TBD226B-6CD1 - 4-stroke 6-cyl. 105mm x 120mm bore/stroke 120mkW total at 1,500rpm driving 1 x AC generator(s) at 90ekW total, (112.50kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Mn-Al Bronze (Cu4)), Ø4.61m"
16323926,,,,,,,"Wenzhou",,,"Zhejiang Xiehai Shpg",,"01-Jul-2018","Y","ICE CLASS B",,"Xintian Shipyard","Xintian Shipyard",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - Weichai Heavy R6160A-4 - 4-stroke 6-cyl. 160mm x 225mm bore/stroke 552mkW total at 1,000rpm driving 1 x AC generator(s) at 450ekW total, (563kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - Deutz TD226B-4CD - 4-stroke 4-cyl. 60mkW total at 1,500rpm driving 1 x AC generator(s) at 50ekW total, (62.50kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Ø4.73m"
16323939,,,,,,,"Wenzhou",,,"Zhejiang Xiehai Shpg",,"01-Aug-2018","Y","ICE CLASS B",,"Xintian Shipyard","Xintian Shipyard",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - Weichai Heavy R6160A-4 - 4-stroke 6-cyl. 160mm x 225mm bore/stroke 552mkW total at 1,000rpm driving 3 x AC generator(s) at 450ekW total, (563kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - Deutz TD226B-4CD1 - 4-stroke 4-cyl. 105mm x 120mm bore/stroke 60mkW total at 1,500rpm driving 1 x AC generator(s) at 50ekW total, (63kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Ø4.73m"
16323942,,,,,,,"Taizhou",,,"Zhoushan Dazhouxiang",,"01-Apr-2007",,,,"Yingbin S.B.","Yingbin S.B.",,,,,,,,,,,,,"2 x Aux. Diesel Gen. - Zichai Power Z6170ZLCz - 4-stroke 6-cyl. 170mm x 200mm bore/stroke 560mkW total at 1,000rpm driving 2 x ac generator(s) at 500ekW total, (625kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - SDEC Power 6135ACaf - 4-stroke 6-cyl. 135mm x 140mm bore/stroke 99mkW total at 1,500rpm driving 1 x ac generator(s) at 75ekW total, (94kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Mn-Al Bronze (Cu4)), Ø4.69m"
16323968,,,,,,,"Taizhou",,,"Zheshang Development",,"01-Oct-2009","Y","ICE CLASS B",,"Zhejiang Haifeng","Zhejiang Haifeng",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - Zichai Power Z6170ZLD-1 - 4-stroke 6-cyl. 170mm x 200mm bore/stroke 990mkW total at 1,000rpm driving 3 x Hyundai Electric 1FC6 404-6SA42 - AC generator(s) at 900ekW total, (1,125kVA total) 400V at 50Hz",,"2 x FP Propeller (Aft) (mechanical) (Ni-Al Bronze (Cu3)), Ø4.40m"
16323971,,,,,,,"Taizhou",,,"Daishan Hongcheng",,"01-Jul-2005",,,,"Linhai Jianghai","Linhai Jianghai",,,,,,,,,,,,,"2 x Aux. Diesel Gen. - 4-stroke 6-cyl. 172mkW total at 1,000rpm driving 2 x ac generator(s) at 300ekW total, (375kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - Nantong Diesel 6135ca - 4-stroke 6-cyl. 135mm x 140mm bore/stroke 88mkW total at 1,500rpm driving 1 x AC generator(s) at 75ekW total, (94kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Mn-Al Bronze (Cu4)), Ø4.44m"
16324523,,,,,,,"Taizhou",,,"Nanjing Haijin",,"01-Oct-2020",,,,"Taizhou Dongfeng SB","Taizhou Dongfeng SB",,,,,,,,,,,,,"2 x Aux. Diesel Gen. - SDEC Power4-stroke 480mkW total at 1,500rpm driving 2 x AC generator(s) at 400ekW total, (500kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - SDEC Power 6135JZLCaf - 4-stroke 6-cyl. 135mm x 140mm bore/stroke 176mkW total at 1,500rpm driving 1 x ac generator(s) at 176ekW total, (220kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Mn-Al Bronze (Cu4)), Ø4.18m"
16324536,"002608",,,,,,"Nanjing",,,"Jiangsu Guoxin",,"01-Jul-2009","Y","ICE CLASS B",,"Nanjing Yongsheng SB","Nanjing Yongsheng SB",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - 4-stroke 705mkW total at 1,500rpm driving 3 x Marathon Electric MP-H-200-4 - ac generator(s) at 600ekW total, (750kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Ø4.48m"
16324686,,,,,,,"Wenling",,,,,"01-Oct-2020","Y","ICE CLASS B",,"Songmen Xianfeng","Songmen Xianfeng",,,,,,,,,,,,,"2 x Aux. Diesel Gen. - Nantong Diesel 6135AZCa - 4-stroke 6-cyl. 135mm x 150mm bore/stroke 276mkW total at 1,500rpm driving 2 x ac generator(s) at 240ekW total, (300kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - Nantong Diesel 6135ca - 4-stroke 6-cyl. 135mm x 140mm bore/stroke 79mkW total at 1,500rpm driving 1 x ac generator(s) at 64ekW total, (80kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Mn-Al Bronze (Cu4)), Ø3.85m"
16325146,,,,,,,"Taizhou",,,"Pingtan Huachen",,"01-Jun-2016",,,,"Hexing Shipyard","Hexing Shipyard",,,,,,,,,,,,,"2 x Aux. Diesel Gen. - Nantong Diesel 6135AZCaf - 4-stroke 6-cyl. 135mm x 150mm bore/stroke 292mkW total at 1,500rpm driving 2 x AC generator(s) at 240ekW total, (300kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - SDEC Power 6135Caf - 4-stroke 6-cyl. 135mm x 140mm bore/stroke 88mkW total at 1,500rpm driving 1 x AC generator(s) at 75ekW total, (94kVA total) 400V at 50Hz",,"1 x Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Ø4.11m"
16326556,,,,,,,"Wenling",,,"Zhejiang Xiehai Shpg",,"01-Feb-2017","Y","ICE CLASS B",,"Songmen Shenghai","Songmen Shenghai",,,,,,,,,,,,,"2 x Aux. Diesel Gen. - Weichai Heavy X6170ZC-06 - 4-stroke 6-cyl. 170mm x 200mm bore/stroke 660mkW total at 1,000rpm driving 2 x AC generator(s) at 600ekW total, (750kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - Weichai Heavy4-stroke 6-cyl. 138mkW total at 1,500rpm driving 1 x AC generator(s) at 120ekW total, (150kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Mn-Al Bronze (Cu4)), Ø4.84m"
16327595,,,,,,,"Ningde",,,"Fuzhou Haiying",,"01-Jul-2016",,,,"Fujian Hengsheng SB","Fujian Hengsheng SB",,,,,,,,,,,,,,,"1 x Propeller (Aft Centre) (mechanical)"
16327858,,,,,,,"Nanjing",,,"Nanjing Haijin",,"01-Nov-2009",,,,"Jiangning Xinzhou SY","Jiangning Xinzhou SY",,,,,,,,,,,,,"2 x Aux. Diesel Gen. - Ningbo C.S.I. Power N6160ZLCD6 - 4-stroke 6-cyl. 160mm x 200mm bore/stroke 588mkW total at 1,000rpm driving 2 x Hyundai Electric 1FC5 356-6TA42 - AC generator(s) at 504ekW total, (630kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - Nantong Diesel 6135AZCaf - 4-stroke 6-cyl. 135mm x 150mm bore/stroke 132mkW total at 1,500rpm driving 1 x AC generator(s) at 120ekW total, (150kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Mn-Al Bronze (Cu4)), Ø4.18m"
16328789,,,,,"Y","N","Wenzhou",,,"Yantai Mingsheng",,"01-Oct-2020",,,,"Yueqin Zhongrui","Yueqin Zhongrui",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - Cummins Inc NTA855-D(M) - 4-stroke 6-cyl. 140mm x 152mm bore/stroke 720mkW total at 1,500rpm driving 3 x ac generator(s) at 450ekW total, (562.50kVA total) 400V",,"1 x Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Ø3.40m",,,1,,,"N"
16328868,,,,,,,"Taizhou",,,"Foresight Marine Ltd",,"01-Jan-2016","N",,,"Taizhou Hongda","Taizhou Hongda",,,,,,,,,,,,,"2 x Aux. Diesel Gen. - 4-stroke 6-cyl. 501mkW total at 1,500rpm driving 2 x Marathon Electric MP-H-200-4 - AC generator(s) at 400ekW total, (500kVA total) 400V at 50Hz, 1 x Aux. Diesel Gen. - 4-stroke 6-cyl. 132mkW total at 1,500rpm driving 1 x Marathon Electric MP-H-120-4 - AC generator(s) at 120ekW total, (150kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Mn-Al Bronze (Cu4)), Ø3.96m"
16328871,,,,,,,"Ningbo",,,"Ningguo Changyun",,"01-Jan-2019",,,,"Zhejiang Shenzhou","Zhejiang Shenzhou",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - Weichai Heavy4-stroke 6-cyl. 170mm x 840mkW total at 1,000rpm driving 3 x AC generator(s) at 750ekW total, (938kVA total) 400V at 50Hz",,"2 x FP Propeller (Aft) (mechanical) (Mn-Al Bronze (Cu4)), Ø4.10m"
16328950,,,,,,,"Wenzhou",,,"Pingtan Shunrun",,"01-Sep-2016","Y","ICE CLASS B",,"Yueqin Zhongrui","Yueqin Zhongrui",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - Weifang Diesel4-stroke 6-cyl. 344mkW total at 1,500rpm driving 3 x AC generator(s) at 300ekW total, (375kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Ø3.40m"
16329557,,,,,,,"Wenzhou",,,,,"01-Oct-2020",,,,"Qiligang SB","Qiligang SB",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - Weifang Diesel4-stroke 6-cyl. 160mm x 225mm bore/stroke 516mkW total at 1,000rpm driving 3 x AC generator(s) at 450ekW total, (563kVA total) 400V at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Ø3.60m"
16330061,,,,,,,"Ningbo",,,,,"01-Apr-2019",,,,"Ningbo Dongfang","Ningbo Dongfang",,,,,,,,,,,,,,,"1 x Propeller (Aft Centre) (mechanical)"
