"Listing"

"WFR Listing"
"Created 09 March 2022 19:04"


"CVN","IMO Number","Name","MMSI (Maritime Mobile Service Identity)","Ex Name","Flag State","Operator","Owner","Group Owner","Built Date","Keel Laid Date","Contract Date","LDT","Demo $/LDT","Demo Date","Dwt","Beam Mld (m)","Draught (m)","Gear Detail","Price (NB)","Currency (NB)","Main Engine Fuel Type","Main Consumption at Service Speed (tpd)
","Main Engine Detail","HP Total Propulsion","SOx Scrubber Status","Eco – Electronic Engine","Environmental Detail","Service Speed (knots)","Holds Total No","Grain Capacity (cu m)","Type","Main Global Zone (Last 12 Months, %)","Est Crew No","LOA (m)","Ballast Speed (knots)","Laden Speed (knots)","Main Engine LNG Ready","Owner Nationality/Region","Status"
16243765,9684677,"YM Wondrous",477454700,,"Hong Kong","Yang Ming Marine","Seaspan Corporation","Atlas Corp (Seaspan)","01-May-2015","30-Dec-2014","16-Jan-2013",,,,145559,51,16.02,,105,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 11S90ME-C9.2 - 2-stroke 11-cyl. 900mm x3260mm bore/stroke 54,323mkW total at 84rpm",73858,,"Eco – Electronic Engine Modern","BWTS - Ballast Water Treatment System",23.2,,,"Fully Cellular Container","East Asia (29.2 %)",20,368,,,,"Canada","In Service"
16243778,9684689,"YM Winner",477314700,,"Hong Kong","Yang Ming Marine","Seaspan Corporation","Atlas Corp (Seaspan)","01-Jun-2015",,"16-Jan-2013",,,,145559,51,16.02,,105,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 11S90ME-C9.2 - 2-stroke 11-cyl. 900mm x3260mm bore/stroke 54,323mkW total at 84rpm",73858,,"Eco – Electronic Engine Modern","BWTS - Ballast Water Treatment System",23.2,,,"Fully Cellular Container","East Asia (25.4 %)",20,368,,,,"Canada","In Service"
16243781,9704609,"YM Witness",477524100,,"Hong Kong","Yang Ming Marine","Seaspan Corporation","Atlas Corp (Seaspan)","01-Jun-2015","02-Mar-2015","19-Jul-2013",,,,145559,51,16.02,,103,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 11S90ME-C9.2 - 2-stroke 11-cyl. 900mm x3260mm bore/stroke 54,323mkW total at 84rpm",73858,,"Eco – Electronic Engine Modern","BWTS - Ballast Water Treatment System",23.2,,,"Fully Cellular Container","East Coast North America (39.3 %)",20,368,,,,"Canada","In Service"
16243794,9704611,"YM Wholesome",477524700,,"Hong Kong","Yang Ming Marine","Seaspan Corporation","Atlas Corp (Seaspan)","01-Jul-2015","09-Feb-2015","19-Jul-2013",,,,145559,51,16.02,,103,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 11S90ME-C9.2 - 2-stroke 11-cyl. 900mm x3260mm bore/stroke 54,323mkW total at 84rpm",73858,,"Eco – Electronic Engine Modern","BWTS - Ballast Water Treatment System",23.2,,,"Fully Cellular Container","United Kingdom/Continent (25.2 %)",20,368,,,,"Canada","In Service"
16243802,9704623,"YM Wellness",477737600,,"Hong Kong","Yang Ming Marine","Seaspan Corporation","Atlas Corp (Seaspan)","01-Aug-2015","07-Apr-2015","19-Jul-2013",,,,145559,51,16.02,,103,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 11S90ME-C9.2 - 2-stroke 11-cyl. 900mm x3260mm bore/stroke 54,323mkW total at 84rpm",73858,,"Eco – Electronic Engine Modern","BWTS - Ballast Water Treatment System",23.2,,,"Fully Cellular Container","West Coast North America (29.1 %)",20,368,,,,"Canada","In Service"
16243815,9704635,"YM Worth",477347400,,"Hong Kong","Yang Ming Marine","Seaspan Corporation","Atlas Corp (Seaspan)","01-Sep-2015","12-May-2015","19-Jul-2013",,,,145559,51,16.02,,103,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 11S90ME-C9.2 - 2-stroke 11-cyl. 900mm x3260mm bore/stroke 54,323mkW total at 84rpm",73858,,"Eco – Electronic Engine Modern","BWTS - Ballast Water Treatment System",23.2,,,"Fully Cellular Container","Mediterranean / Black Sea (28.8 %)",20,368,,,,"Canada","In Service"
16243828,9704647,"YM Warmth",477948800,,"Hong Kong","Yang Ming Marine","Seaspan Corporation","Atlas Corp (Seaspan)","01-Oct-2015",,"19-Jul-2013",,,,145559,51,16.02,,103,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 11S90ME-C9.2 - 2-stroke 11-cyl. 900mm x3260mm bore/stroke 54,323mkW total at 84rpm",73858,,"Eco – Electronic Engine Modern","BWTS - Ballast Water Treatment System",23.2,,,"Fully Cellular Container","East Coast North America (28.8 %)",20,368,,,,"Canada","In Service"
16259308,9708435,"YM Window",477769600,,"Hong Kong","Yang Ming Marine","Seaspan Corporation","Atlas Corp (Seaspan)","01-May-2016",,"27-Aug-2013",,,,145500,51,16,,110,"$m","IFO 380",,"1 x Diesel - MAN B. & W. 11S90ME-C10.2 - 2-stroke 11-cyl. 900mm x3260mm bore/stroke 50,760mkW total at 78rpm",69013,"Fitted","Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-1000 at 1000cu.m/hr, 1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx - 2020 installation year",23.2,,,"Fully Cellular Container","East Asia (29.9 %)",20,368,,,,"Canada","In Service"
16259311,9708447,"YM Width",477129300,,"Hong Kong","Yang Ming Marine","Seaspan Corporation","Atlas Corp (Seaspan)","01-May-2016","05-Jun-2015","27-Aug-2013",,,,145500,51,16,,110,"$m","IFO 380",,"1 x Diesel - MAN B. & W. 11S90ME-C10.2 - 2-stroke 11-cyl. 900mm x3260mm bore/stroke 50,760mkW total at 78rpm",69013,"Fitted","Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-1000 at 1000cu.m/hr, 1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx - 2020 installation year",23.2,,,"Fully Cellular Container","East Coast North America (31.5 %)",20,368,,,,"Canada","Idle"
16259324,9708459,"YM Welcome",477430100,,"Hong Kong","Yang Ming Marine","Seaspan Corporation","Atlas Corp (Seaspan)","01-Aug-2016","18-Sep-2015","27-Aug-2013",,,,145500,51,16,,110,"$m","IFO 380",,"1 x Diesel - MAN B. & W. 11S90ME-C10.2 - 2-stroke 11-cyl. 900mm x3260mm bore/stroke 50,760mkW total at 78rpm",69013,"Fitted","Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-1000 at 1000cu.m/hr, 1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx - 2020 installation year",23.2,,,"Fully Cellular Container","East Asia (39.9 %)",20,368,,,,"Canada","In Service"
16259337,9708461,"YM Wind",477002200,,"Hong Kong","Yang Ming Marine","Seaspan Corporation","Atlas Corp (Seaspan)","01-May-2017","23-Dec-2015","27-Aug-2013",,,,145500,51,16,,110,"$m","IFO 380",,"1 x Diesel - MAN B. & W. 11S90ME-C10.2 - 2-stroke 11-cyl. 900mm x3260mm bore/stroke 51,826mkW total at 78rpm",70462,"Fitted","Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-1000 at 1000cu.m/hr, 1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx - 2020 installation year",23.2,,,"Fully Cellular Container","East Coast North America (36.4 %)",20,368,,,,"Canada","In Service"
16259340,9708473,"YM Wreath",477096300,,"Hong Kong","Yang Ming Marine","Seaspan Corporation","Atlas Corp (Seaspan)","01-Jun-2017","23-Dec-2015","27-Aug-2013",,,,145500,51,16,,110,"$m","IFO 380",,"1 x Diesel - MAN B. & W. 11S90ME-C10.2 - 2-stroke 11-cyl. 900mm x3260mm bore/stroke 51,826mkW total at 78rpm",70463,"Fitted","Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-1000 at 1000cu.m/hr, 1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx - 2020 installation year",23.2,,,"Fully Cellular Container","West Coast North America (25.4 %)",20,368,,,,"Canada","In Service"
16280944,9741372,"ONE Blue Jay",431080000,"NYK Blue Jay","Japan","ONE","Nippon Yusen Kaisha","Nippon Yusen Kaisha","01-Feb-2016","30-Mar-2015","14-Apr-2014",,,,139335,50.6,15.79,,,,"VLS IFO",,"1 x Diesel - Wartsila 2-stroke 9X82 - 2-stroke 9-cyl. 820mm x3375mm bore/stroke 28,310mkW total at 65.30rpm",38490,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - Sunrui BC-1500 at 1200cu.m/hr - 2019 installation year",22.5,,,"Fully Cellular Container","West Coast North America (28.8 %)",20,364.15,,,,"Japan","In Service"
16280957,9741384,"ONE Ibis",374815000,"NYK Ibis","Panama","ONE","Nippon Yusen Kaisha","Nippon Yusen Kaisha","01-May-2016","01-Jun-2015","14-Apr-2014",,,,139335,50.6,15.79,,,,"VLS IFO",,"1 x Diesel - Wartsila 2-stroke 9X82 - 2-stroke 9-cyl. 820mm x3375mm bore/stroke 28,310mkW total at 65.30rpm",38490,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - Sunrui BC-1500 - 2019 installation year",22.5,,,"Fully Cellular Container","West Coast North America (30.6 %)",20,364.15,,,,"Japan","In Service"
16280960,9741396,"ONE Eagle",431552000,"NYK Eagle","Japan","ONE","Nippon Yusen Kaisha","Nippon Yusen Kaisha","01-Sep-2016","28-Sep-2015","14-Apr-2014",,,,139335,50.6,15.79,,,,"VLS IFO",,"1 x Diesel - WinGD 9X82 - 2-stroke 9-cyl. 820mm x3375mm bore/stroke 28,310mkW total at 65.30rpm",38490,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - Sunrui BC-1500 at 1500cu.m/hr - 2019 installation year",,,,"Fully Cellular Container","West Coast North America (23.9 %)",20,364.15,,,,"Japan","In Service"
16280973,9741401,"ONE Crane",370651000,"NYK Crane","Panama","ONE","Nippon Yusen Kaisha","Nippon Yusen Kaisha","01-Nov-2016","17-Aug-2015","14-Apr-2014",,,,139335,50.6,15.79,,,,"VLS IFO",,"1 x Diesel - WinGD 9X82 - 2-stroke 9-cyl. 820mm x3375mm bore/stroke 28,310mkW total at 65.30rpm",38490,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - Sunrui BC-1500 at 1500cu.m/hr - 2020 installation year",24,,,"Fully Cellular Container","West Coast North America (29.3 %)",20,364.15,,,,"Japan","In Service"
16280986,9741413,"ONE Hawk",372280000,"NYK Hawk","Panama","ONE","Nippon Yusen Kaisha","Nippon Yusen Kaisha","01-Mar-2017","01-Dec-2015","14-Apr-2014",,,,139335,50.6,15.79,,,,"IFO 380",,"1 x Diesel - WinGD 9X82 - 2-stroke 9-cyl. 820mm x3375mm bore/stroke 28,310mkW total at 74.60rpm",38490,"Fitted","Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - Sunrui BC-1500 at 1500cu.m/hr - 2020 installation year, 1 x Exhaust Scrubber - SOx - Mitsubishi - 2020 installation year",,,,"Fully Cellular Container","East Coast North America (28.2 %)",20,364.15,,,,"Japan","In Service"
16281004,9741425,"ONE Falcon",431792000,"NYK Falcon","Japan","ONE","Nippon Yusen Kaisha","Nippon Yusen Kaisha","01-Jun-2017","09-Nov-2015","14-Apr-2014",,,,139335,50.6,15.79,,,,"IFO 380",,"1 x Diesel - WinGD 9X82 - 2-stroke 9-cyl. 820mm x3375mm bore/stroke 28,310mkW total at 74.60rpm",38490,"Fitted","Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - Sunrui BC-1500 at 1500cu.m/hr - 2020 installation year, 1 x Exhaust Scrubber - SOx - Mitsubishi - 2020 installation year",,,,"Fully Cellular Container","West Coast North America (28.6 %)",20,364.15,,,,"Japan","In Service"
16281017,9741437,"ONE Swan",354928000,"NYK Swan","Panama","ONE","Nippon Yusen Kaisha","Nippon Yusen Kaisha","01-Sep-2017","09-Nov-2015","14-Apr-2014",,,,139335,50.6,15.79,,,,"IFO 380",,"1 x Diesel - WinGD 9X82 - 2-stroke 9-cyl. 820mm x3375mm bore/stroke 28,310mkW total at 74.60rpm",38490,"Fitted","Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - Sunrui BC-1500 at 1500cu.m/hr - 2020 installation year, 1 x Exhaust Scrubber - SOx - Mitsubishi - 2020 installation year",,,,"Fully Cellular Container","South East Asia (24.8 %)",20,364.15,,,,"Japan","In Service"
16281020,9741449,"ONE Owl",431772000,"NYK Owl","Japan","ONE","Nippon Yusen Kaisha","Nippon Yusen Kaisha","01-Dec-2017","09-Nov-2015","14-Apr-2014",,,,139335,50.6,15.79,,,,"IFO 380",,"1 x Diesel - WinGD 9X82 - 2-stroke 9-cyl. 820mm x3375mm bore/stroke 28,310mkW total at 74.60rpm",38490,"Fitted","Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - Sunrui BC-1500 at 1200cu.m/hr - 2021 installation year, 1 x Exhaust Scrubber - SOx - Mitsubishi - 2021 installation year",,,,"Fully Cellular Container","West Coast North America (30.3 %)",20,364.15,,,,"Japan","In Service"
16328671,9806043,"ONE Aquila",374858000,,"Panama","ONE","Nippon Yusen Kaisha","Nippon Yusen Kaisha","01-Sep-2018","07-Dec-2015","15-Jul-2016",,,,138611,50.6,15.79,,,,"VLS IFO",,"1 x Diesel - WinGD 9X82 - 2-stroke 9-cyl. 820mm x3375mm bore/stroke 28,310mkW total at 74.60rpm",38490,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - Sunrui BC-1500 at 1500cu.m/hr",,,,"Fully Cellular Container","South East Asia (24.2 %)",20,364.15,,,,"Japan","In Service"
16328684,9806055,"ONE Columba",431655000,,"Japan","ONE","Nippon Yusen Kaisha","Nippon Yusen Kaisha","01-Nov-2018","07-Dec-2015","15-Jul-2016",,,,139335,50.6,15.79,,,,"VLS IFO",,"1 x Diesel - WinGD 9X82 - 2-stroke 9-cyl. 820mm x3375mm bore/stroke 28,310mkW total at 74.60rpm",38490,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System",,,,"Fully Cellular Container","South East Asia (27.3 %)",20,364.15,,,,"Japan","In Service"
16328697,9806067,"ONE Grus",431654000,,"Japan","ONE","Nippon Yusen Kaisha","Nippon Yusen Kaisha","01-Jan-2019",,"15-Jul-2016",,,,139335,50.6,15.79,,,,"VLS IFO",,"1 x Diesel - WinGD 9X82 - 2-stroke 9-cyl. 820mm x3375mm bore/stroke 28,310mkW total at 74.60rpm",38490,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - Sunrui BC-1500 at 1500cu.m/hr",,,,"Fully Cellular Container","South East Asia (28.3 %)",20,364.15,,,,"Japan","In Service"
16328705,9806079,"ONE Apus",431003000,,"Japan","ONE","Nippon Yusen Kaisha","Nippon Yusen Kaisha","01-Apr-2019","30-Nov-2018","15-Jul-2016",,,,139335,50.6,15.79,,,,"VLS IFO",,"1 x Diesel - WinGD 9X82 - 2-stroke 9-cyl. 820mm x3375mm bore/stroke 28,310mkW total at 74.60rpm",38490,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - Sunrui BC-1500 at 1500cu.m/hr",,,,"Fully Cellular Container","East Asia (38.1 %)",20,364.15,,,,"Japan","In Service"
16328718,9806081,"ONE Cygnus",431073000,,"Japan","ONE","Nippon Yusen Kaisha","Nippon Yusen Kaisha","01-Jul-2019","07-Dec-2015","15-Jul-2016",,,,138611,50.6,15.79,,,,"VLS IFO",,"1 x Diesel - WinGD 9X82 - 2-stroke 9-cyl. 820mm x3375mm bore/stroke 28,310mkW total at 74.60rpm",38490,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - Sunrui BC-1500 at 1500cu.m/hr",,,,"Fully Cellular Container","West Coast North America (26.1 %)",20,364.15,,,,"Japan","In Service"
16310221,9784776,"ONE Wren",431888000,"NYK Wren","Japan","ONE","Nippon Yusen Kaisha","Nippon Yusen Kaisha","01-Mar-2018","09-Nov-2015","21-Jul-2015",,,,139335,50.6,15.79,,,,"IFO 380",,"1 x Diesel - WinGD 9X82 - 2-stroke 9-cyl. 820mm x3375mm bore/stroke 28,310mkW total at 74.60rpm",38490,"Fitted","Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - Sunrui BC-1500 at 1200cu.m/hr - 2021 installation year, 1 x Exhaust Scrubber - SOx - Mitsubishi - 2021 installation year",,,,"Fully Cellular Container","East Asia (30.0 %)",20,364.15,,,,"Japan","In Service"
16310234,9784788,"ONE Stork",431986000,,"Japan","ONE","Nippon Yusen Kaisha","Nippon Yusen Kaisha","01-Jun-2018","09-Nov-2015","21-Jul-2015",,,,139335,50.6,15.79,,,,"VLS IFO",,"1 x Diesel - WinGD 9X82 - 2-stroke 9-cyl. 820mm x3375mm bore/stroke 28,310mkW total at 74.60rpm",38490,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - Sunrui BC-1500 at 1500cu.m/hr - 2021 installation year",,,,"Fully Cellular Container","East Coast North America (24.4 %)",20,364.15,,,,"Japan","In Service"
16096130,9484467,"MSC Vandya",373005000,,"Panama","MSC","MSC","MSC","01-Mar-2012","26-Sep-2011","01-Oct-2007",,,,154185,51.2,16," 1 x Crane - OPCO SWL 13 tons",,,"VLS IFO",262.2,"1 x Diesel - MAN B. & W. 12K98MC-C7.2 - 2-stroke 12-cyl. 980mm x2400mm bore/stroke 72,240mkW total at 104rpm",98219,"Pending",,"1 x Exhaust Scrubber - SOx (Pending) - PANASIA PaSOx™ - 2022 installation year",24.1,,,"Fully Cellular Container","West Coast North America (52.1 %)",20,365.5,,,,"Italy","Idle"
16096143,9484479,"MSC Trieste",229622000,,"Malta","MSC","Reederei C-P Offen","Reederei C-P Offen","01-Dec-2011","21-Jun-2011","01-Oct-2007",,,,154538,48.4,16," 1 x Crane - OPCO SWL 13 tons",,,"IFO 380",262.2,"1 x Diesel - MAN B. & W. 12K98MC-C7.2 - 2-stroke 12-cyl. 980mm x2400mm bore/stroke 72,240mkW total at 104rpm",98219,"Fitted",,"1 x Exhaust Scrubber - SOx - Bilfinger Noell GMBH BNG Scrubber - 2021 installation year, 1 x BWTS - Ballast Water Treatment System - 2021 installation year",24.8,,,"Fully Cellular Container","East Asia (48.4 %)",24,365.5,,,,"Germany","In Service"
16096156,9484481,"MSC Aurora",373069000,,"Panama","MSC","MSC","MSC","01-Mar-2012","07-Oct-2011","01-Oct-2007",,,,154185,51.2,16," 1 x Crane - OPCO SWL 13 tons",,,"VLS IFO",262.2,"1 x Diesel - MAN B. & W. 12K98MC-C7.2 - 2-stroke 12-cyl. 980mm x2400mm bore/stroke 72,240mkW total at 104rpm",98219,"Pending",,"1 x Exhaust Scrubber - SOx (Pending) - PANASIA PaSOx™ - 2022 installation year, 1 x BWTS - Ballast Water Treatment System - 2017 installation year",24.1,,,"Fully Cellular Container","East Asia (41.8 %)",20,365.5,,,,"Italy","In Service"
16122156,9484443,"MSC Ariane",373355000,,"Panama","MSC","MSC","MSC","01-Jan-2012","11-Aug-2011","01-Oct-2007",,,,154185,51.2,16," 1 x Crane - OPCO SWL 13 tons",,,"VLS IFO",262,"1 x Diesel - MAN B. & W. 12K98MC-C7.2 - 2-stroke 12-cyl. 980mm x2400mm bore/stroke 72,240mkW total at 104rpm",98219,"Pending",,"1 x Exhaust Scrubber - SOx (Pending) - PANASIA PaSOx™ - 2022 installation year",24.1,,,"Fully Cellular Container","East Asia (42.9 %)",24,365.5,,,,"Italy","In Service"
16122169,9484455,"MSC Rapallo",636092271,,"Liberia","MSC","Reederei C-P Offen","Reederei C-P Offen","01-Oct-2011","06-May-2011","01-Oct-2007",,,,154538,48.4,16," 1 x Crane - OPCO SWL 13 tons",,,"IFO 380",262,"1 x Diesel - MAN B. & W. 12K98MC-C7.2 - 2-stroke 12-cyl. 980mm x2400mm bore/stroke 72,240mkW total at 104rpm",98219,"Fitted",,"1 x Exhaust Scrubber - SOx - Bilfinger Noell GMBH BNG Scrubber - 2021 installation year, 1 x BWTS - Ballast Water Treatment System - 2021 installation year",24.8,,,"Fully Cellular Container","United Kingdom/Continent (25.7 %)",23,365.5,,,,"Germany","In Service"
16122130,9484429,"MSC Clorinda",373233000,,"Panama","MSC","MSC","MSC","01-Jan-2012","26-Jul-2011","01-Oct-2007",,,,154185,51.2,16," 1 x Crane - OPCO SWL 13 tons",,,"IFO 380",262,"1 x Diesel - MAN B. & W. 12K98MC-C7.2 - 2-stroke 12-cyl. 980mm x2400mm bore/stroke 72,240mkW total at 104rpm",98219,"Fitted",,"3 x Exhaust Scrubber - SOx - PANASIA PaSOx™ - 2020 installation year",24.1,,,"Fully Cellular Container","West Coast North America (52.4 %)",21,365.5,,,,"Italy","In Service"
16122114,9469560,"MSC Teresa",357891000,,"Panama","MSC","MSC","MSC","01-Mar-2011","12-Oct-2010","01-Oct-2007",,,,154185,51.2,16," 1 x Crane - OPCO SWL 13 tons",,,"VLS IFO",262,"1 x Diesel - MAN B. & W. 12K98MC-C7.2 - 2-stroke 12-cyl. 980mm x2400mm bore/stroke 72,240mkW total at 104rpm",98219,"Pending",,"3 x Exhaust Scrubber - SOx (Pending) - PANASIA PaSOx™ - 2022 installation year, 1 x BWTS - Ballast Water Treatment System - 2017 installation year",24.1,,,"Fully Cellular Container","United Kingdom/Continent (19.6 %)",20,365.5,,,,"Italy","In Service"
16310618,9785770,"COSCO Shipping Orchid",477286200,,"Hong Kong","COSCO Shipping Lines","COSCO Shipping Lines","China COSCO Shipping","01-Aug-2019","18-Dec-2015","29-Jul-2015",,,,146423,48.2,13.5,,116.8,"$m","VLS IFO",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 11S90ME-C10.5 - 2-stroke 11-cyl. 900mm x3260mm bore/stroke 48,600mkW total at 76rpm",66076,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - Sunrui BC-1500 at 1500cu.m/hr",24.5,,,"Fully Cellular Container","East Coast North America (34.9 %)",20,366,,,"LNG Ready","China P.R.","In Service"
16310621,9785782,"COSCO Shipping Camellia",477286300,,"Hong Kong","COSCO Shipping Lines","COSCO Shipping Lines","China COSCO Shipping","01-May-2019","18-Dec-2015","29-Jul-2015",,,,146588,48.2,13.5,,116.8,"$m","VLS IFO",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 11S90ME-C10.5 - 2-stroke 11-cyl. 900mm x3260mm bore/stroke 48,600mkW total at 76rpm",66076,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - Sunrui BC-1500 at 1500cu.m/hr",24.5,,,"Fully Cellular Container","East Coast North America (33.1 %)",20,366,,,"LNG Ready","China P.R.","In Service"
16310634,9785809,"COSCO Shipping Rose",477194800,,"Hong Kong","COSCO Shipping Lines","COSCO Shipping Lines","China COSCO Shipping","01-Sep-2018","27-Nov-2015","29-Jul-2015",,,,146714,48.2,13.5,,116.8,"$m","VLS IFO",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 11S90ME-C10.5 - 2-stroke 11-cyl. 900mm x3260mm bore/stroke 48,600mkW total at 76rpm",66076,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - Sunrui BC-1500 at 1500cu.m/hr",23,,,"Fully Cellular Container","East Asia (33.0 %)",20,366,,,"LNG Ready","China P.R.","In Service"
16310647,9785811,"COSCO Shipping Lotus",477269400,,"Hong Kong","COSCO Shipping Lines","COSCO Shipping Lines","China COSCO Shipping","01-May-2019","18-Dec-2015","29-Jul-2015",,,,146591,48.2,13.5,,116.8,"$m","VLS IFO",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 11S90ME-C10.5 - 2-stroke 11-cyl. 900mm x3260mm bore/stroke 48,600mkW total at 76rpm",66076,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - Sunrui BC-1500 at 1500cu.m/hr",23,,,"Fully Cellular Container","East Coast North America (37.4 %)",20,366,,,"LNG Ready","China P.R.","In Service"
16310650,9785744,"COSCO Shipping Peony",477168400,,"Hong Kong","COSCO Shipping Lines","COSCO Shipping Dev","China COSCO Shipping","01-May-2018","27-Nov-2015","29-Jul-2015",,,,146588,48.2,13.5,,116.8,"$m","VLS IFO",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 11S90ME-C10.5 - 2-stroke 11-cyl. 900mm x3260mm bore/stroke 48,600mkW total at 76rpm",66076,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - Sunrui BC-1500 at 1500cu.m/hr",23.5,,,"Fully Cellular Container","East Coast North America (36.5 %)",20,366,,,"LNG Ready","China P.R.","In Service"
