"Listing"

"WFR Listing"
"Created 15 February 2022 21:19"


"CVN","IMO Number","Name","MMSI (Maritime Mobile Service Identity)","Ex Name","Flag State","Operator","Owner","Group Owner","Built Date","Keel Laid Date","Contract Date","LDT","Demo $/LDT","Demo Date","Dwt","Beam Mld (m)","Draught (m)","Gear Detail","Price (NB)","Currency (NB)","Main Engine Fuel Type","Main Consumption at Service Speed (tpd)
","Main Engine Detail","HP Total Propulsion","SOx Scrubber Status","Eco – Electronic Engine","Environmental Detail","Service Speed (knots)","Holds Total No","Grain Capacity (cu m)","Type","Main Global Zone (Last 12 Months %)","Est Crew No","LOA (m)","Ballast Speed (knots)","Laden Speed (knots)","Main Engine LNG Ready","Owner Nationality/Region","Builder"
16139675,9483542,"Aeolian Heritage",538008398,,"Marshall Is.","Ocean Freighters","Ocean Freighters","Ocean Freighters","01-Jan-2011","01-Aug-2010","02-Nov-2007",,,,80650,32.24,14.45,,63,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC-C8.2 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 10,010mkW total at 127rpm",13610,,,"2 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr - 2021 installation year",,7,95172,"Bulk Carrier","East Coast South America (21.6 %)",20,229,,,,"Greece","STX SB (Jinhae)"
16139688,9483554,"Aeolian Vision",538008394,,"Marshall Is.","Norvic Shipping","Ocean Freighters","Ocean Freighters","01-Jan-2011","28-Aug-2010","30-May-2008",,,,80650,32.24,14.45,,63,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC-C8.2 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 10,010mkW total at 127rpm",13610,,,"2 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr - 2020 installation year",,7,95172,"Bulk Carrier","East Coast South America (20.0 %)",20,229,14,14,,"Greece","STX SB (Jinhae)"
16159499,9569750,"Nuri Bey",271042638,,"Turkey",,"Denak Depoculuk","Denak Depoculuk","01-Jun-2011","06-Dec-2010","01-Sep-2008",,,,80459,32.24,14.45,,,,"VLS IFO",45.5,"1 x Diesel - MAN B. & W. 7S50MC-C8.2 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 11,060mkW total at 127rpm",15027,,,"1 x BWTS - Ballast Water Treatment System - Sunrui BC-3000 at 3000cu.m/hr - 2021 installation year",14,7,95172,"Bulk Carrier","South East Asia (45.9 %)",20,229,,,,"Turkey","STX SB (Jinhae)"
16106293,9471252,"Darya Moti",477742800,,"Hong Kong","Chellaram Shpg.","Chellaram Shpg.","Chellaram Shpg.","01-Oct-2010","23-Dec-2009","07-Sep-2007",,,,80545,32.24,14.45,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC-C8.2 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 10,010mkW total at 127rpm",13610,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 1200cu.m/hr - 2020 installation year",14.4,7,95172,"Bulk Carrier","East Asia (28.9 %)",20,229,,,,"Hong Kong","STX SB (Jinhae)"
16106301,9545285,"Magic Twilight",538009348,"Inspiration","Marshall Is.","Castor Maritime","Castor Maritime","Castor Maritime","01-Apr-2010","17-Sep-2009","07-Sep-2007",,,,80700,32.24,14.45,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC-C7.1 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 11,060mkW total at 127rpm",15037,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 1200cu.m/hr - 2020 installation year",14.4,7,95172,"Bulk Carrier","South East Asia (35.2 %)",20,229,,,,"Cyprus","STX SB (Jinhae)"
16106314,9471240,"Darya Jyoti",477742700,,"Hong Kong","Chellaram Shpg.","Chellaram Shpg.","Chellaram Shpg.","01-Jun-2010","19-Dec-2009","07-Sep-2007",,,,80545,32.24,14.45,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC-C8.2 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 11,060mkW total at 127rpm",15037,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 1200cu.m/hr - 2021 installation year",14.4,7,95172,"Bulk Carrier","East Asia (33.7 %)",20,229,,,,"Hong Kong","STX SB (Jinhae)"
16106327,9471264,"Magic Nebula",538009402,"Infinity","Marshall Is.","Castor Maritime","Castor Maritime","Castor Maritime","01-May-2010","18-Nov-2009","07-Sep-2007",,,,80282,32.24,14.45,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC-C8.2 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 10,010mkW total at 127rpm",13610,,,"BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 1200cu.m/hr - 2020 installation year",14.4,7,95172,"Bulk Carrier","East Asia (33.1 %)",20,229,,,,"Cyprus","STX SB (Jinhae)"
16215409,9471276,"Intuition",241118000,,"Greece","Aegean Bulk Co. Inc.","Aegean Bulk Co. Inc.","Arcadia Shipmgmt","01-Aug-2011","29-Mar-2011","01-May-2010",,,,80387,32.24,14.45,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC-C8.2 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 10,010mkW total at 127rpm",13610,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 1200cu.m/hr - 2021 installation year",14.4,7,95172,"Bulk Carrier","Australasia (32.3 %)",20,229,,11.5,,"Greece","STX SB (Jinhae)"
16215412,9540481,"Inception",636015353,,"Liberia",,"Aegean Bulk Co. Inc.","Arcadia Shipmgmt","01-Oct-2011","24-Jun-2011","01-May-2010",,,,80283,32.24,14.45,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC-C8.2 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 11,620mkW total at 127rpm",15799,,,"1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 1200cu.m/hr - 2022 installation year",14.4,7,95172,"Bulk Carrier","South East Asia (22.5 %)",20,229,14,14,,"Greece","STX SB (Jinhae)"
16115837,9523483,"Legend I",636014714,"Tharkey","Liberia","Veritas Ship Mgmt","Veritas Ship Mgmt","Veritas Ship Mgmt","01-Dec-2010","18-Apr-2010","26-Oct-2007",,,,79224,32.26,14.62," 4 x Crane (Centreline) SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC-C7.1 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 11,060mkW total at 127rpm",15037,,,"3 x BWTS - Ballast Water Treatment System - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr - 2021 installation year",14,7,97956,"Bulk Carrier","South East Asia (31.0 %)",19,229,13.5,13,,"Greece","COSCO Dalian SY"
16115840,9523495,"Marvel I",636014811,"Sher-E-Punjab","Liberia","Veritas Ship Mgmt","Veritas Ship Mgmt","Veritas Ship Mgmt","01-May-2011","19-Aug-2010","26-Oct-2007",,,,79224,32.26,14.62," 4 x Crane (Centreline) SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC-C7.1 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 11,060mkW total at 127rpm",15037,,,"3 x BWTS - Ballast Water Treatment System - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr - 2021 installation year",14,7,97956,"Bulk Carrier","East Asia (38.0 %)",19,229,13.5,13,,"Greece","COSCO Dalian SY"
16115853,9523500,"Izabella M",636014812,"Veenus","Liberia","Veritas Ship Mgmt","Veritas Ship Mgmt","Veritas Ship Mgmt","01-Aug-2011","30-Dec-2010","26-Oct-2007",,,,79142,32.26,14.62," 4 x Crane (Centreline) SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC-C7.1 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 11,060mkW total at 127rpm",15037,,,"3 x BWTS - Ballast Water Treatment System (Pending) - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr - 2022 installation year",14,7,97956,"Bulk Carrier","East Asia (32.7 %)",19,229,13.5,13,,"Greece","COSCO Dalian SY"
16115866,9523512,"Ruby Star",311072700,"Newlead Gujarat","Bahamas","Charterwell","Charterwell","Charterwell","01-Nov-2011","18-May-2011","26-Oct-2007",,,,79224,32.26,14.62," 4 x Crane (Centreline) SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC-C8.2 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 11,620mkW total at 127rpm",15799,,,,14,7,97956,"Bulk Carrier","East Asia (55.8 %)",20,229,,,,"Greece","COSCO Dalian SY"
16105320,9469522,"Chang Xin 66",414081000,"Guan Hai 228","China P.R.","Changxin Trans","Changxin Trans","Changxin Trans","01-Jun-2012","27-Dec-2010","31-Aug-2007",12993,,,80013,32.26,14.58," 1 x Crane, Engine Room SWL 4 tons, 1 x Crane, Provision SWL 3 tons",43,"$m","VLS IFO",,"1 x Diesel - Wartsila 2-stroke 7RT-flex50-B - 2-stroke 7-cyl. 500mm x2050mm bore/stroke 11,620mkW total at 124rpm",15788,,"Eco – Electronic Engine",,14,7,94012,"Bulk Carrier","East Asia (100.0 %)",20,229,,,,"China P.R.","Fujian Crown Ocean"
16094965,9460734,"Wadi Safaga",622121422,,"Egypt","National Navigation","National Navigation","National Navigation","01-Jul-2010",,"06-Jul-2007",13379,,,80443,32.24,14.46,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC-C8.2 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 11,060mkW total at 127rpm",15037,,,,14.4,7,95172,"Bulk Carrier","Mediterranean / Black Sea (65.1 %)",32,228.9,14.4,13.5,,"Egypt","STX SB (Jinhae)"
16094978,9460772,"Wadi Alyarmouk",622120442,,"Egypt","National Navigation","National Navigation","National Navigation","01-Nov-2010",,"06-Jul-2007",,,,80384,32.24,14.46,,,,"VLS IFO",38,"1 x Diesel - MAN B. & W. 7S50MC-C8.2 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 11,060mkW total at 127rpm",15037,,,,13.5,7,95172,"Bulk Carrier","Mediterranean / Black Sea (59.9 %)",32,228.9,,,,"Egypt","STX SB (Jinhae)"
16094981,9460746,"Wadi Tiba",622121409,,"Egypt","National Navigation","National Navigation","National Navigation","01-Apr-2011",,"06-Jul-2007",,,,80469,32.24,14.46,,,,"VLS IFO",38,"1 x Diesel - MAN B. & W. 7S50MC-C8.2 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 11,060mkW total at 127rpm",15037,,,,13.5,7,95172,"Bulk Carrier","Mediterranean / Black Sea (55.2 %)",32,229,,,,"Egypt","STX SB (Jinhae)"
16193051,9597202,"Alpha Vision",241209000,,"Greece","Alpha Bulkers","Alpha Bulkers","Alpha Tankers","01-Jul-2012","28-Dec-2011","04-May-2010",,,,81254,32.25,14.52,,,,"VLS IFO",34,"1 x Diesel - MAN B. & W. 7S50MC-C8.2 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 9,958mkW total at 127rpm",13539,,,"2 x BWTS - Ballast Water Treatment System (Pending) - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr - 2022 installation year",13.5,7,95747.2,"Bulk Carrier","South East Asia (23.0 %)",20,229,,,,"Greece","Hyundai Samho HI"
16193064,9597214,"Alpha Progress",241208000,,"Greece","Oldendorff Carriers","Alpha Bulkers","Alpha Tankers","01-Jul-2012","28-Dec-2011","04-May-2010",,,,81251,32.25,14.52,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC-C8.2 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 9,958mkW total at 127rpm",13539,,,"2 x BWTS - Ballast Water Treatment System (Pending) - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr - 2022 installation year",13.5,7,95747.2,"Bulk Carrier","East Coast South America (23.2 %)",20,229,,,,"Greece","Hyundai Samho HI"
16193077,9597226,"Transpacific",229126000,,"Malta","Alpha Bulkers","Alpha Bulkers","Alpha Tankers","01-Aug-2012",,"01-Mar-2010",,,,81247,32.25,14.52,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC-C8.2 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 9,958mkW total at 127rpm",13539,,,"2 x BWTS - Ballast Water Treatment System (Pending) - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr - 2022 installation year",13.5,7,95700,"Bulk Carrier","East Asia (20.1 %)",20,229,,,,"Greece","Hyundai Samho HI"
16193080,9597238,"Transatlantic",229125000,,"Malta","Alpha Bulkers","Alpha Bulkers","Alpha Tankers","01-Aug-2012",,"01-Mar-2010",,,,81250,32.25,14.52,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC-C8.2 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 9,958mkW total at 127rpm",13539,,,"2 x BWTS - Ballast Water Treatment System (Pending) - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr - 2022 installation year",13.5,7,95700,"Bulk Carrier","West Coast Africa (25.1 %)",20,229,,,,"Greece","Hyundai Samho HI"
16105296,9469493,"Orient Union",477434400,"Ye Shan","Hong Kong","Tongli Shipping","Tongli Shipping","Tongli Shipping","01-Aug-2011","23-Nov-2010","31-Aug-2007",13252,,,79754,32.26,14.58," 1 x Crane, Engine Room SWL 4 tons, 1 x Crane, Provision SWL 3 tons",43,"$m","VLS IFO",,"1 x Diesel - Wartsila 2-stroke 7RT-flex50-B - 2-stroke 7-cyl. 500mm x2050mm bore/stroke 11,620mkW total at 124rpm",15788,,"Eco – Electronic Engine","1 x BWTS - Ballast Water Treatment System - 2021 installation year",16.6,7,94012,"Bulk Carrier","South East Asia (35.5 %)",20,229,,,,"China P.R.","Fujian Crown Ocean"
16105304,9469508,"Adam I",256794000,"Shou Shan","Malta","Sea Traders","Sea Traders","Dynacom Tankers Mgmt","01-Jun-2010",,"31-Aug-2007",,,,79775,32.26,14.58," 1 x Crane, Engine Room SWL 4 tons, 1 x Crane, Provision SWL 3 tons",43,"$m","VLS IFO",,"1 x Diesel - Wartsila 2-stroke 7RT-flex50-B - 2-stroke 7-cyl. 500mm x2050mm bore/stroke 11,620mkW total at 124rpm",15788,,"Eco – Electronic Engine","1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 1500cu.m/hr - 2020 installation year",14,7,94012,"Bulk Carrier","South East Asia (30.6 %)",20,229,14,13,,"Greece","Fujian Crown Ocean"
16105317,9469510,"Giorgakis",256786000,"Qi Shan","Malta",,"Sea Traders","Dynacom Tankers Mgmt","01-Mar-2011","30-Dec-2009","31-Aug-2007",13231,,,79791,32.26,14.58," 1 x Crane, Engine Room SWL 4 tons, 1 x Crane, Provision SWL 3 tons",43,"$m","VLS IFO",,"1 x Diesel - Wartsila 2-stroke 7RT-flex50-B - 2-stroke 7-cyl. 500mm x2050mm bore/stroke 11,620mkW total at 124rpm",15788,,"Eco – Electronic Engine","1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 1500cu.m/hr - 2021 installation year",14,7,93800,"Bulk Carrier","East Asia (26.5 %)",20,229,14,12.25,,"Greece","Fujian Crown Ocean"
16190155,9586411,"Ulusoy 11",271042566,,"Turkey","Oldendorff Carriers","Ulusoy Denizyollari","Ulusoy Denizyollari","01-May-2011",,"01-Oct-2008",,,,79422,32.26,14.62,,,,"VLS IFO",,"1 x Diesel - Wartsila 2-stroke 7RT-flex50-D - 2-stroke 7-cyl. 500mm x2050mm bore/stroke 11,620mkW total at 124rpm",15798,,"Eco – Electronic Engine","1 x BWTS - Ballast Water Treatment System - 2021 installation year",14,7,93800,"Bulk Carrier","East Asia (15.9 %)",20,229,,,,"Turkey","Jiangsu Eastern"
16190168,9586423,"Ulusoy-12",271042567,,"Turkey","Oldendorff Carriers","Ulusoy Denizyollari","Ulusoy Denizyollari","01-Sep-2011",,"01-Oct-2008",,,,79403,32.26,14.62,,,,"VLS IFO",,"1 x Diesel - Wartsila 2-stroke 7RT-flex50-D - 2-stroke 7-cyl. 500mm x2050mm bore/stroke 11,620mkW total at 124rpm",15798,,"Eco – Electronic Engine","1 x BWTS - Ballast Water Treatment System - 2021 installation year",14,7,93800,"Bulk Carrier","East Asia (25.1 %)",20,229,,,,"Turkey","Jiangsu Eastern"
16140055,9497323,"Bonneville",538007736,"Burgia","Marshall Is.","Technomar Shipping","Technomar Shipping","Technomar Shipping","01-Dec-2010","05-Mar-2010","01-Jan-2008",13885,,,79403,32.26,14.62,,,,"VLS IFO",,"1 x Diesel - Wartsila 2-stroke 7RT-flex50-D - 2-stroke 7-cyl. 500mm x2050mm bore/stroke 12,215mkW total at 124rpm",16596,,"Eco – Electronic Engine","1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 1500cu.m/hr - 2021 installation year",13.5,7,94012,"Bulk Carrier","East Asia (36.6 %)",21,229.04,,,,"Greece","Jiangsu Eastern"
16140068,9497335,"Thunderbird",538007737,"Selandia","Marshall Is.","Technomar Shipping","Technomar Shipping","Technomar Shipping","01-Mar-2011","17-Jul-2010","01-Jan-2008",13870,,,79508,32.26,14.62,,,,"VLS IFO",37,"1 x Diesel - Wartsila 2-stroke 7RT-flex50-D - 2-stroke 7-cyl. 500mm x2050mm bore/stroke 12,215mkW total at 124rpm",16596,,"Eco – Electronic Engine","1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 1500cu.m/hr - 2021 installation year",13.5,7,94012,"Bulk Carrier","East Asia (29.4 %)",22,229.04,14,13.5,,"Greece","Jiangsu Eastern"
16199545,9591430,"Wei Lun Ju Long",412377000,"Great Dragon 9","China P.R.","Weilun Shipping","Weilun Shipping","Weilun Shipping","01-May-2012","20-Dec-2010","01-May-2010",,,,79421,32.26,14.58,,,,"VLS IFO",,"1 x Diesel - Wartsila 2-stroke 7RT-flex50-B - 2-stroke 7-cyl. 500mm x2050mm bore/stroke 11,620mkW total at 124rpm",15788,,"Eco – Electronic Engine","1 x BWTS - Ballast Water Treatment System (Pending) - Qingdao Headway HMT-1500 - 2022 installation year",14.3,7,94012,"Bulk Carrier","East Asia (62.9 %)",20,228.91,13,12.25,,"China P.R.","Jiangsu Eastern"
16217487,9615808,"De Xin He Xie",414553000,"Wanisa","China P.R.","Changzhou Dexin","Changzhou Dexin","Changzhou Dexin","01-Mar-2012",,"01-Jun-2010",13887,,,79401,32.26,14.6,,,,"VLS IFO",,"1 x Diesel - Wartsila 2-stroke 7RT-flex50-D - 2-stroke 7-cyl. 500mm x2050mm bore/stroke 12,215mkW total at 124rpm",16596,,"Eco – Electronic Engine","1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-1500 at 1500cu.m/hr - 2021 installation year",14,7,94008,"Bulk Carrier","East Asia (61.6 %)",20,229,,,,"China P.R.","Jiangsu Eastern"
16132818,9511258,"AP Argosy",215944000,,"Malta","Atlantska Plovidba","Atlantska Plovidba","Atlantska Plovidba","01-Apr-2012","07-Apr-2011","27-Mar-2008",,,,79223,32.26,14.62,,,,"VLS IFO",39,"1 x Diesel - MAN B. & W. 7S50MC-C8.2 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 11,620mkW total at 127rpm",15799,,,"1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 1500cu.m/hr - 2022 installation year",14,7,94012.27,"Bulk Carrier","United Kingdom/Continent (95.8 %)",20,229,,,,"Croatia","Jiangsu Eastern"
16132821,9511246,"AP Jadran",215945000,,"Malta","Atlantska Plovidba","Atlantska Plovidba","Atlantska Plovidba","01-Nov-2012",,"27-Mar-2008",,,,79222,32.26,14.62,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC-C8.2 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 11,620mkW total at 127rpm",15799,,,"1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 1500cu.m/hr - 2023 installation year",14,7,97000,"Bulk Carrier","United Kingdom/Continent (100.0 %)",20,229,,,,"Croatia","Jiangsu Eastern"
16178537,9511260,"Xi Long 18",414528000,"Countess I","China P.R.","Xilong Logistics","Xilong Logistics","Xilong Logistics","01-Nov-2013","27-Nov-2011","12-Feb-2010",,,,79234,32.26,14.62,,35,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC-C8.2 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 11,620mkW total at 127rpm",15799,,,,14,7,93800,"Bulk Carrier","East Asia (64.2 %)",20,229,14,13.5,,"China P.R.","Jiangsu Eastern"
16133707,9553206,"DL Adonis",441686000,"Shinyo Ayush","South Korea","Daelim Corporation","Daelim Corporation","Daelim Corporation","01-Dec-2010","02-Jun-2010","11-Apr-2008",,,,79329,32.26,14.62,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC-C8.2 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 11,060mkW total at 127rpm",15037,,,"1 x BWTS - Ballast Water Treatment System - 2021 installation year",,7,97956,"Bulk Carrier","South East Asia (42.7 %)",20,229.04,14.75,14,,"South Korea","COSCO Dalian SY"
16133710,9553218,"Hua Cong Zhi Xing",414090000,"Sea Express","China P.R.","Seacon Ships","Seacon Ships","Seacon Ships","01-Jul-2012","22-Dec-2010","11-Apr-2008",,,,79252,32.26,14.62,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC-C8.2 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 11,060mkW total at 127rpm",15037,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 1200cu.m/hr - 2021 installation year",14,7,97956,"Bulk Carrier","East Asia (40.5 %)",20,229.04,14.75,14,,"China P.R.","COSCO Dalian SY"
16199303,9541318,"Lila Shanghai",636018513,"Voge Enterprise","Liberia","Lila Global","Lila Global","Lila Global","01-Feb-2011","28-May-2010","01-Sep-2009",13968,,,79409,32.26,14.62,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC-C8.2 - 2-stroke 7-cyl. 500mm x2000mm bore/stroke 11,060mkW total at 127rpm",15037,,,"3 x BWTS - Ballast Water Treatment System - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr - 2021 installation year",14.4,7,97956,"Bulk Carrier","East Asia (39.0 %)",22,229.01,,,,"U.A.E.","COSCO Dalian SY"
16193372,9600970,"Rt. Hon. Paul E. Martin",311057300,,"Bahamas","CSL Group","CSL Group","CSL Group","01-Sep-2012",,"11-Aug-2010",16068,,,71405,32.26,13.52," 1 x Boom Transporter (Midships), 80m. max. outreach",55,"$m","VLS IFO",34,"1 x Diesel - MAN B. & W. 5S65ME-C8.2 - 2-stroke 5-cyl. 650mm x2730mm bore/stroke 14,350mkW total at 95rpm",19497,,"Eco – Electronic Engine","2 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 2000cu.m/hr - 2022 installation year",14,7,71476,"Bulk Carrier","East Coast North America (90.6 %)",20,228.55,14.5,,,"Canada","Chengxi Shipyard"
16193385,9640956,"CSL Tacoma",311057100,,"Bahamas","CSL Group","CSL Group","CSL Group","01-Oct-2013",,"11-Aug-2010",16068,,,71552,32.26,13.52," 1 x Boom Transporter (Midships), 80m. max. outreach",55,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 5S65ME-C8.2 - 2-stroke 5-cyl. 650mm x2730mm bore/stroke 14,350mkW total at 95rpm",19497,,"Eco – Electronic Engine","2 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 2000cu.m/hr - 2021 installation year",14.5,7,71476,"Bulk Carrier","East Coast North America (100.0 %)",20,228.55,,,,"Canada","Chengxi Shipyard"
16193398,9600994,"CSL Tecumseh",311056900,,"Bahamas","CSL Group","CSL Group","CSL Group","01-May-2013",,"11-Aug-2010",16068,,,71319,32.26,13.52," 1 x Boom Transporter (Midships), 80m. max. outreach",55,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 5S65ME-C8.2 - 2-stroke 5-cyl. 650mm x2730mm bore/stroke 14,350mkW total at 95rpm",19497,,"Eco – Electronic Engine","2 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 2000cu.m/hr - 2020 installation year",14.5,7,71476,"Bulk Carrier","West Coast North America (100.0 %)",20,228.55,14.5,14,,"Canada","Chengxi Shipyard"
16219423,9600982,"CSL Tarantau",311000508,"Balto","Bahamas","CSL Americas","CSL Americas","CSL Group","01-Mar-2013","12-Apr-2012","13-Dec-2010",,,,71279,32.26,13.5," 1 x Boom Transporter",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S65ME-C8.2 - 2-stroke 5-cyl. 650mm x2730mm bore/stroke 14,350mkW total at 95rpm",19497,,"Eco – Electronic Engine","2 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 2000cu.m/hr - 2020 installation year",14.5,7,71000,"Bulk Carrier","East Coast North America (87.2 %)",20,228.6,,,,"Canada","Chengxi Shipyard"
16219436,9640944,"Algoma Vision",538005113,"Balchen","Marshall Is.","Algoma Shipping","Algoma Shipping","Algoma Central Corp","01-Sep-2013",,"13-Dec-2010",,,,71348,32.26,13.5," 1 x Boom Transporter",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S65ME-C8.2 - 2-stroke 5-cyl. 650mm x2730mm bore/stroke 14,350mkW total at 95rpm",19497,,"Eco – Electronic Engine",,14.5,7,71000,"Bulk Carrier","East Coast North America (86.8 %)",20,228.6,,,,"Canada","Chengxi Shipyard"
16180619,9584592,"New Ambition",371963000,"RR Australia","Panama","ATL Shipping Ltd.","ATL Shipping Ltd.","ATL Shipping Ltd.","01-Sep-2011","17-Dec-2010","26-Feb-2010",13403,,,81582,32.26,14.55,,,,"VLS IFO",38.4,"1 x Diesel - MAN B. & W. 6S60MC-C8.2 - 2-stroke 6-cyl. 600mm x2400mm bore/stroke 11,200mkW total at 96rpm",15217,,,"1 x BWTS - Ballast Water Treatment System - 2020 installation year",14.5,7,96323,"Bulk Carrier","East Coast South America (20.7 %)",20,229,13.5,13.5,,"China P.R.","Sungdong SB"
16217308,9643295,"Kmarin Kenai",538007418,"Bergen Trader I","Marshall Is.",,"KMARIN","KMARIN","01-Dec-2012","18-Jun-2012","01-Sep-2011",,,,81521,32.26,14.55,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S60MC-C8.2 - 2-stroke 6-cyl. 600mm x2400mm bore/stroke 11,200mkW total at 96rpm",15217,,,,14.5,7,96322,"Bulk Carrier","East Asia (25.4 %)",20,229,,,,"South Korea","Sungdong SB"
