"Listing"

"WFR Listing"
"Created 15 February 2022 02:18"


"CVN","IMO Number","Name","Built Date","Owner","Status","GT","Year Rebuilt Convert","Old Type","Main Bunker Capacity (m3)","Beta Atlantic/Pacific Based (Last 12 Months)","TEU","FEU Total Cap","Launch Date","Operational Speed (knots)","TPC","NT","Strengthened for Heavy Cargo","Strengthened for Ore","Owner Main Vessel Type","SOx Scrubber 1 Retrofit Date","Max TEU in Holds","Max TEU on Deck","Alternative Name","Ballast Cap (cu m)","Propulsor Detail","Crew Total No","Public Listed Company","Financial Lessor Owner","Alternative Fuel Types","Cargo Interests Company","State Interests Company","Private Equity Company","Joint Venture Company (Owner)","Hull No","Registered Owner Company","Box Hold Ind","Group Owner Country/Region","Great Lakes Only","Call Sign"
12647257,9174634,"Agia Skepi","01-Jan-1999","Samios Shipping","In Service",38289,,,2346,"Atlantic/Pacific",,,,11.29,65.7,24125,"Y",,"Handysize Bulker",,,,"Agia Skepi",35218,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",23,,,,,,,,"1024","AGIA SKEPI SHIPPING INC.",,"Greece","N","D5JI5"
12507863,9086980,"Chong He","01-Feb-1995","Zhejiang Xiehai Shpg","In Service",38269,,,2212,"Pacific",,,"17-Nov-1994",10.19,65.5,23719,"Y","Y","Handysize Bulker",,,,"Chong He",33074,"1 x FP Propeller (Aft Centre) (mechanical), 135rpm",25,,,,,,,,"929","Zhe Jiang Xiehai Group Co. Ltd",,"China P.R.","N","BBMK2"
12533583,9109392,"Sheng Ming","01-Mar-1995","Sincerity Shipping","Total Loss",38265,,,2458,,,,,,65.5,24053,"Y","Y",,,,,"Sheng Ming",21361,"1 x FP Propeller (Aft Centre) (mechanical), 135rpm",23,,,,,,,,"940","Wealth Success Transportation Ltd.",,"Hong Kong","N","HO8621"
12499359,9077109,"Liwa","01-May-1995","IPC Marine","In Service",38236,,,2100,"Pacific",,,,7.78,64.74,23142,,,"Bulker",,,,"Liwa",32661,"1 x FP Propeller (Aft Centre) (mechanical), Stone Marine, 135rpm",,,,,,,,,"170","FATIMAR SHIPPING INC.",,"U.A.E.","N","A8MU8"
12559817,9123128,"Andhika Nareswari","01-May-1996","Andhika Lines","In Service",38232,,,2300,"Pacific",,,,11.12,65.5,24130,"Y","Y","Panamax Bulker",,,,"Andhika Nareswari",21361,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), 135rpm",21,,,,,,,,"946","PT Indah Bima Prima",,"Indonesia","N","YBBY2"
12586589,9139282,"Andhika Paramesti","01-Mar-1997","Andhika Lines","In Service",38215,,,2608,"Pacific",,,,9.18,65.4,24655,"Y",,"Panamax Bulker",,,,"Andhika Paramesti",32560,"1 x FP Propeller (Aft Centre) (mechanical), 124rpm",20,,,,,,,,"1219","PT. ANDHIKA LINES",,"Indonesia","N","YBDM2"
12501737,9086978,"Ya Tai 1","01-Jan-1995","Chaozhou Yatai Shpg.","In Service",38205,,,2212,"Pacific",,,"11-Oct-1994",10.23,65.5,24113,"Y","Y","Panamax Bulker",,,,"Ya Tai 1",21209,"1 x FP Propeller (Aft Centre) (mechanical), 135rpm",25,,,,"Y",,,,"927","Chaozhou Yatai Shipping Co. Ltd",,"China P.R.","N","BRWU"
12520141,9104108,"Prema One","01-Jan-1995","Five Stars Shpg.","Dead/Demolished",38137,,,2282,,,,"26-Aug-1994",,65.78,24082,"Y","Y","Panamax Bulker",,,,"Prema One",21106,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",22,,,,,,,,"4875","Prema Universal Inc.",,"India","N","A8XU7"
12477023,9047087,"Alps","01-Jan-1994","Unknown Chinese","Idle",38131,,,1972,"Pacific",,,"22-Oct-1993",10.04,65.78,24124,"Y","Y",,,,,"Alps",34118,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",23,,"Y",,,,,,"4868",,,"China P.R.","N","3FMY5"
12478941,9104110,"Peter S.","01-Apr-1995","Sea Gate Navigation","In Service",38131,,,1907,"Atlantic/Pacific",,,,11.76,65.78,24124,"Y","Y","Panamax Bulker",,,,"Peter S.",33286,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",,,,,,,,,"4877","Bright Brothers Maritime S.A.",,"Greece","N","A8MD3"
12475445,9045912,"Los Llanitos","01-Jun-1993","Cyprus Sea Lines","Miscellaneous Removal",38105,,,2080,,,,"12-Mar-1993",,65.78,24124,"Y","Y","Container",,,,"Los Llanitos",,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",26,,,,,,,,"4866",,,"Greece","N","XCAL7"
12646913,9057446,"Johanna Oldendorff","01-Jul-1998","Oldendorff Carriers","Repairs",37987,,,2564,"Pacific",,,"24-Nov-1997",10.51,67.25,23259,,,"Bulker",,,,"Johanna Oldendorff",33456,"1 x FP Propeller (Aft Centre) (mechanical), 113rpm, Ø7.10m",,,,,,,,,"445","(bareboat Charterer)ramada Maritime Inc.",,"Germany",,"A8JH2"
12608229,9154098,"Yue Dian 8","01-Apr-1997","Guangdong Yudean","In Service",37881,,,2614,"Pacific",,,,11.12,66.9,22291,"Y",,"Bulker",,,,"Yue Dian 8",35467,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",23,,,,,"Y",,,"422","Guangdong Yudean Shipping Co. Ltd.",,"China P.R.","N","BYAO"
12664825,9185750,"Dong Jiang He","01-Mar-1999","Tianjin Dongjiang","In Service",37872,,,2614,"Pacific",,,"25-Dec-1998",10.92,66.9,23948,"Y",,"Panamax Bulker",,,,"Dong Jiang He",23339,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",28,,,,,,,,"445",,,"China P.R.","N","BFBM6"
12608061,9146950,"He Yuan","01-Jul-1997","Dia Yuan Intl Shpg","In Service",37847,,,2453,"Pacific",,,"21-Apr-1997",11.19,66.9,23667,"Y",,"Panamax Bulker",,,,"He Yuan",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,,,,,,,"418","HEYUAN SHIPPING CO., LIMITED",,"China P.R.","N","3ECW5"
12661329,9185798,"Marine Fortune","01-Nov-1998","Seamec","In Service",37847,,,2453,"Pacific",,,"01-Sep-1998",10.82,66.9,23677,"Y",,"Offshore Construction",,,,"Marine Fortune",23339,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",23,"Y",,,,,,,"449","SEAMEC INTERNATIONAL FZE",,"India","N","3FQM6"
12676349,9189770,"Christina IV","01-Nov-1999","Modion Maritime SA","In Service",37831,,,2245,"Atlantic/Pacific",,,"19-Jul-1999",11.62,66.9,23801,"Y",,"Panamax Bulker",,,,"Christina IV",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",22,,,,,,,,"455","Luana Management Corp.",,"Greece","N","9HBH8"
12676473,9189782,"Marbella","01-Oct-2000","Fujian Shunhong","In Service",37831,,,2500,,,,,,66.97,23801,"Y",,"Panamax Bulker",,,,"Marbella",23339,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",12,,,,,,,,"456",,,"China P.R.","N","9HWV8"
12518593,9101558,"Ocean Merry","01-Oct-1995","Hengfa Shipping Inc","In Service",37821,,,1755,"Pacific",,,"18-Jul-1995",10.95,65.78,24167,"Y","Y","Bulker",,,,"Ocean Merry",33351,"1 x FP Propeller (Aft Centre) (mechanical), 90rpm",25,,,,,,,,"4879","United Wealth Shipping Ltd.",,"China P.R.","N","3EXF"
12643541,9168465,"Ella","01-Jun-1998","Sunrising Intl","In Service",37818,,,1969,"Pacific",,,"23-Apr-1998",11.59,66.9,23948,"Y",,"Panamax Bulker",,,,"Ella",23562,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",21,,,,,,,,"440","Heng Rong Shipping Ltd",,"China P.R.","N","3EFA9"
12557497,9122863,"He Da","01-Jun-1997","Dia Yuan Intl Shpg","Idle",37808,,,1886,"Pacific",,,,11.14,65.78,24173,"Y","Y","Panamax Bulker",,,,"He Da",21144,"1 x FP Propeller (Aft Centre) (mechanical), 89.50rpm",22,,,,,,,,"4896","HE YUAN LTD.",,"China P.R.","N","3EBJ3"
12590265,9139268,"Esna","01-Feb-1998","National Navigation","In Service",37794,,,,"Atlantic/Pacific",,,,11.52,65.8,24061,"Y",,"Panamax Bulker",,,,"Esna",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",30,,,,,"Y",,,"4909","National Navigation Co",,"Egypt","N","SSLZ"
12661295,9185748,"Rigel","01-Sep-1998","Bulkseas Marine Mgmt","Dead/Demolished",37775,,,2475,,,,"10-Jul-1998",8.99,66.9,23948,"Y",,"Panamax Bulker",,,,"Rigel",23562,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",20,,,,,,,,"444","Rigel Maritime Inc.",,"Greece","N","D5FA6"
12734511,9205823,"Tai Hang 8","01-Dec-1999","Taihang Shipping","In Service",37722,,,3232,"Pacific",,,,10.64,66.5,24219,"Y","Y","Bulker",,,,"Tai Hang 8",19652,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",24,,,,"Y","Y",,,"1314","Bank Of Communications Finance Leasing Co. Ltd.",,"China P.R.","N","BTFY"
12735305,9223485,"Aspasia Luck","01-Sep-2000","Eurobulk","In Service",37722,,,3999,"Pacific",,,"13-Jul-2000",12.77,66.6,24219,"Y",,"Bulker",,,,"Aspasia Luck",19652,"1 x FP Propeller (Aft Centre) (mechanical), 88rpm",,,,,,,,,"1354","ASPASIA MARITIME LTD",,"Greece","N","D5DR7"
12717493,9205811,"Hua Jiang 806","01-Aug-1999","Ningbo Runhua","In Service",37715,,,3399,"Pacific",,,,10.82,66.5,24132,"Y","Y","Panamax Bulker",,,,"Hua Jiang 806",19652,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 105rpm",,,,,,,,,"1313","Maroulio Shipping S.A.",,"China P.R.","N","BQYE"
12651641,9187447,"Jin Run","01-Dec-1998","Jin Run Shipping","In Service",37711,,,3232,"Pacific",,,"24-Oct-1998",10.77,66.6,24165,"Y",,"Panamax Bulker",,,,"Jin Run",19605,"1 x FP Propeller (Aft Centre) (mechanical), 135rpm",24,,,,,,,,"2103","Hong Kong Jin Run Shipping Co., Limited",,"Hong Kong","N","VRII5"
12616037,9153056,"Seaeagle","01-Jan-1998","Eastern Med","In Service",37709,,,1940,"Atlantic/Pacific",,,"23-Oct-1997",12.06,65.78,23950,"Y","Y","Bulker",,,,"Seaeagle",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 89rpm",18,,,,,,,,"4917","ROSEMARY SHIPPING LIMITED",,"Greece","N","9HA3271"
12635159,9165190,"The Able","01-Mar-1998","SNP Shipping Service","In Service",37709,,,1853,"Atlantic/Pacific",,,,10.72,65.78,23950,"Y","Y","Panamax Bulker",,,,"The Able",21144,"1 x FP Propeller (Aft Centre) (mechanical), 89.50rpm",16,,,,,,,,"4938","SILVANA WORLD CORP.",,"India","N","3EXS2"
12614325,9184914,"Ocean Success","01-Aug-1998","Ningbo FTZ Cosnavi","In Service",37695,,,3145,"Atlantic/Pacific",,,,10.67,66.5,24141,"Y","Y","Diverse",,,,"Ocean Success",19652,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,,,,,,,"1297","Brave Joy Ltd.",,"China P.R.","N","3ESM8"
12614459,9176711,"Wei Qin","01-Jan-1999","Zhejiang Weiqin","In Service",37695,,,3418,"Pacific",,,,11.31,66.6,24141,"Y","Y","Panamax Bulker",,,,"Wei Qin",31227,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",19,,,,,,,,"2111","Zhejiang Weiqin Shipping Co. Ltd.",,"China P.R.","N","BLBL6"
12649385,9172545,"Guo Dian 18","01-Nov-1997","Tianjin Guodian","In Service",37695,,,3070.9,"Pacific",,,,10.79,64.42,24199,"Y","Y","Bulker",,,,"Guo Dian 18",32631,"1 x FP Propeller (Aft Centre) (mechanical), 135rpm",20,,,,,"Y",,"Y","1279",,,"China P.R.","N","BFGP"
12734353,9205835,"Hong Bo 3","01-Nov-1999","Nantong Hongbo","In Service",37689,,,3070.9,"Pacific",,,"14-Oct-1999",11.58,66.5,24199,"Y","Y","Bulker",,,,"Hong Bo 3",19652,"1 x FP Propeller (Aft Centre) (mechanical), 135rpm",23,,,,,,,,"1317","Star Trident Xxv Ltd.",,"China P.R.","N","BSXK"
12734487,9205847,"Run Tong 6","01-Dec-1999","Jiangsu Runtong","In Service",37689,,,3070.9,"Pacific",,,"26-Oct-1999",11.67,66.5,24199,"Y","Y","Panamax Bulker",,,,"Run Tong 6",19652,"1 x FP Propeller (Aft Centre) (mechanical), 135rpm",20,,,,,,,,"1318","Agia Pisti Shipping Inc.",,"China P.R.","N","BHQU"
12645545,9170262,"Harbour Well","01-Apr-1998","Weihai Xinda","In Service",37689,,,3612.87,"Atlantic/Pacific",,,"27-Feb-1998",11.33,66.5,24199,"Y","Y","Panamax Bulker",,,,"Harbour Well",19652,"1 x FP Propeller (Aft Centre) (mechanical), 98rpm",17,,,,,,,,"1305","GRECOAST HONGKONG LIMITED",,"China P.R.","N","HONT"
12649543,9172571,"Wan Li","01-Feb-1998","Haistar Maritime","Idle",37689,,,3070.9,"Pacific",,,"09-Dec-1997",10.72,66.5,24199,"Y","Y","Bulker",,,,"Wan Li",20211,"1 x FP Propeller (Aft Centre) (mechanical), 135rpm",,,,,,,,,"1307","HONGKONG XINYUAN SHIPPING LIMITED",,"Hong Kong","N","H9LV"
12601725,9162019,"Zhong Tuo 98","01-Jul-1997","Zhongtuo Shpg","Idle",37663,,,2499,"Pacific",,,,10.97,66,24166,"Y",,"Panamax Bulker",,,,"Zhong Tuo 98",32743,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,,,,,,,"953",,,"China P.R.","N","BQYT"
12640203,9166900,"Andhika Athalia","01-Jul-1997","Andhika Lines","In Service",37663,,,2499,"Pacific",,,"14-May-1997",9.65,66.03,24166,"Y",,"Panamax Bulker",,,,"Andhika Athalia",32743,"1 x FP Propeller (Aft Centre) (mechanical), 84rpm",9,,,,,,,,"958","PT. Andhika Lines",,"Indonesia","N","YDAA2"
12526435,9108257,"Denak Voyager","01-Apr-1996","Denak Depoculuk","In Service",37663,,,1940,"Atlantic",,,"05-Feb-1996",11.79,65.78,24167,"Y","Y","Panamax Bulker",,,,"Denak Voyager",33351,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), 90rpm",23,,,,,,,,"4882","Denak Depoculuk ve Nakliyecilik A.S.",,"Turkey","N","TCUX2"
12600649,9159036,"Hua Hai Hang 1","01-Nov-1997","Xiamen Hua Hai","In Service",37653,,,2255,"Pacific",,,,11.09,65.78,23993,"Y","Y","Panamax Bulker",,,,"Hua Hai Hang 1",33351,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",19,,,,,"Y",,,"4914",,,"China P.R.","N","BVEE8"
12580329,9142978,"Yi Li","01-Sep-1997","Haistar Maritime","In Service",37623,,,1940,"Pacific",,,,11.33,65.78,24161,"Y","Y","Bulker",,,,"Yi Li",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,,,,,,,"4911","Hongkong Jinhui Shipping Ltd.","N","Hong Kong","N","3EXL5"
12154197,7525944,"Silimna","01-Jul-1978","Universe Maritime","Miscellaneous Removal",37601,,,3903,,,,"14-Sep-1977",,66,23943,,"Y",,,,,"Silimna",31159,"1 x FP Propeller (Aft Centre) (mechanical), 122rpm",,,,,,,,,"1256",,,"Greece",,"ELEV4"
12567591,9127136,"Wadi Alkarnak","01-Jan-1997","National Navigation","In Service",37550,,,2237,"Atlantic/Pacific",,,,10.59,65,20055,"Y","Y","Panamax Bulker",,,,"Wadi Alkarnak",21146,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), HHI-EMD (HiMSEN), 127rpm, Ø5.85m",,,,,,"Y",,,"1112","National Navigation Co",,"Egypt","N","SSMM"
12484889,9077898,"Wadi Alarish","01-Apr-1994","National Navigation","In Service",37550,,,,"Atlantic",0,,"05-Feb-1994",9.74,65.5,20055,"Y","Y","Panamax Bulker",,,,"Wadi Alarish",21278,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), HHI-EMD (HiMSEN), 127rpm, Ø5.85m",,,,,,"Y",,,"1067","National Navigation Co",,"Egypt","N","SSHW"
12500527,9077903,"Wadi Sudr","01-May-1994","National Navigation","In Service",37550,,,2230,"Atlantic/Pacific",0,,"25-Mar-1994",10.26,65.5,20055,"Y",,"Panamax Bulker",,,,"Wadi Sudr",21146,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), HHI-EMD (HiMSEN), 127rpm, Ø5.85m",,,,,,"Y",,,"1074","National Navigation Co",,"Egypt","N","SSHX"
12529357,9107681,"Wadi Alarab","01-Oct-1995","National Navigation","In Service",37550,,,,"Atlantic/Pacific",,,,11.1,65.5,23072,"Y",,"Panamax Bulker",,,,"Wadi Alarab",21278,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), HHI-EMD (HiMSEN), 127rpm, Ø5.85m",,,,,,"Y",,,"1097","National Navigation Co",,"Egypt","N","SSLL"
12565463,9100085,"Orient Loong","01-Mar-1995","Xiamen ITG","In Service",37550,,,2202,"Pacific",,,"15-Oct-1994",10.36,65.5,23075,,,"Panamax Bulker",,,,"Orient Loong",21278,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), HHI-EMD (HiMSEN), 127rpm, Ø5.85m",14,"Y",,,,"Y",,,"1090","JI XING HAI LIMITED",,"China P.R.","N","3FRE4"
12505601,9082922,"Yue Dian 9","01-Jul-1994","Guangdong Yudean","In Service",37550,,,2306,"Pacific",,,"26-Mar-1994",10.44,65.5,23075,"Y","Y","Bulker",,,,"Yue Dian 9",33146,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), HHI-EMD (HiMSEN), 127rpm, Ø5.85m",20,,,,,"Y",,,"1089",,,"China P.R.","N","BOLF"
12502947,9079145,"Bon Voyage","01-Apr-1994","Wuhan Prosperous","In Service",37550,,,2301,"Atlantic/Pacific",,,"05-Feb-1994",9.77,60.5,23075,"Y","Y","Panamax Bulker",,,,"Bon Voyage",21277,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), HHI-EMD (HiMSEN), 127rpm, Ø5.85m",18,,,,,,,,"1071","PGSHPG PTE.LTD.",,"China P.R.","N","T3XF2"
12429235,8801022,"Ningbo Pioneer","01-Sep-1990","Ningbo Marine","Dead/Demolished",37519,,,3018,,,,"29-Jul-1990",9.55,67.1,22604,"N","N","Bulker",,,,"Ningbo Pioneer",31592,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",21,"Y",,,,"Y",,,"631","NINGBO PIONEER SHIPPING COMPANY LIMITED",,"China P.R.","N","VRCD5"
12429077,8800315,"Usolie","01-Mar-1990","Harvester Shipmgmt","Dead/Demolished",37519,,,3018,,,,"21-Jan-1990",9.93,67.1,22604,,"Y",,,,,"Usolie",31592,"1 x FP Propeller (Aft Centre) (mechanical), 84rpm",21,,,,,,,,"629","TRIDENT E. SHIPPING S.A.",,"Cyprus","N","D5AZ6"
12667613,9184938,"Summer Lady","01-Jul-1999","AIMS Shipping","In Service",37457,,,2507,"Atlantic/Pacific",,,"04-Mar-1999",10.94,65.9,23766,"Y",,"Panamax Bulker",,,,"Summer Lady",22367,"1 x FP Propeller (Aft Centre) (mechanical), 133rpm",20,,,,,,,,"3485","Mirabel Shipholding Corp.",,"Greece","N","V7A2520"
12443723,8716708,"Da Tang 1 Hao","01-Mar-1989","Jiangsu Datang Shpg","In Service",37222,,,,"Pacific",,,,8.95,,23727,"Y",,"Bulker",,,,"Da Tang 1 Hao",,"1 x FP Propeller (Aft Centre) (mechanical), 135rpm",20,,,,"Y","Y",,,"2898","Jiangsu Datang Shipping Co. Ltd.",,"China P.R.",,"BRPA"
16042311,9396127,"Star Kirkenes","01-Jul-2009","Grieg Star","In Service",37158,,,,"Pacific",1453,710,,11.81,,13824,,,"Handymax Bulker",,618,835,"Star Kirkenes",20294,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 105rpm",21,,,,,,,,"8001","Mi-Das Line S.A.","Y","Norway","N","LAHR7"
16042324,9396139,"Star Kilimanjaro","01-Sep-2009","Grieg Star","In Service",37158,,,,"Atlantic/Pacific",1453,710,,12.98,,13824,,,"Handymax Bulker",,618,835,"Star Kilimanjaro",20294,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 105rpm",,,,,,,,,"8002","Grieg Shipping II AS","Y","Norway","N","LAIG7"
12515839,9100073,"Hoyanger","01-Aug-1995","Masterbulk","In Service",37150,,,2533,"Atlantic/Pacific",2148,,"05-Jun-1995",12.09,59.9,12650,"Y","Y","Handymax Bulker",,1428,720,"Hoyanger",19114,"1 x FP Propeller (Aft Centre) (mechanical), Stone Marine, 105rpm",,,,,,,,,"1088","Hennessy Partners Ltd.","Y","Norway","N","V7A5147"
12516049,9081801,"Hosanger","01-Jul-1995","Masterbulk","In Service",37150,2006,,2533,"Atlantic",2148,,"05-Jun-1995",12.62,59.9,14886,"Y","Y","Handymax Bulker",,1428,720,"Hosanger",19114,"1 x FP Propeller (Aft Centre) (mechanical), Stone Marine, 105rpm",27,,,,,,,,"1087","Robinson Partners Ltd.","Y","Norway",,"V7A5146"
12501287,9079119,"Hardanger","01-May-1995","Masterbulk","In Service",37150,,,2533,"Atlantic/Pacific",2148,,,12.46,59.9,12650,"Y","Y","Handymax Bulker",,1428,720,"Hardanger",19113,"1 x FP Propeller (Aft Centre) (mechanical), Stone Marine, 105rpm",20,,,,,,,,"1085","Theta Partners Ltd.","Y","Norway",,"V7A5145"
12501311,9079121,"Heranger","01-Jun-1995","Masterbulk","In Service",37150,2006,,2533,"Atlantic/Pacific",2148,,,12.79,59.9,14888,"Y","Y","Handymax Bulker",,1428,720,"Heranger",19114,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",24,,,,,,,,"1086","Kappa Partners Ltd.","Y","Norway",,"V7A5148"
12428025,8716332,"Xin Jing Hai","01-Jul-1988","Guangdong Haidian","Dead/Demolished",36983,,,2190,,,,"01-May-1988",10.77,65.2,20710,"N","Y",,,,,"Xin Jing Hai",33492,"1 x FP Propeller (Aft Centre) (mechanical), 135rpm",20,,,,,"Y",,"Y","893","Erotio Shipping Ltd.",,"China P.R.","N","BRNC"
11982403,6900329,"Nagos","01-Jan-1969","Good Faith Shpg. Co.","Total Loss",36982,,,3116,,,,,,75.5,27084,,"Y",,,,,"Nagos",32498,"1 x FP Propeller (Aft Centre) (mechanical), 119rpm",,,,,,,,,"724",,,"Greece","N","3EXB7"
11235631,8005068,"Pratibha Narmada","01-Jul-1982","Pratibha Shipping","Idle",36865,2010,"Products",3725,,,,,,62.5,16807,,,"Panamax Bulker",,,,"Pratibha Narmada",25490,"1 x FP Propeller (Aft Centre) (mechanical), 119rpm",,,,,,,,,"1238","ELEANORA MARITIME INC.",,"India",,"ELVJ3"
12430707,8808367,"Yue Dian 1","01-Apr-1989","Guangdong Yudean","In Service",36858,,,2390,"Pacific",,,,9.71,65.2,22944,"Y",,"Bulker",,,,"Yue Dian 1",32407,"1 x FP Propeller (Aft Centre) (mechanical), 135rpm",25,,,,,"Y",,,"899","Guangdong Yudean Shipping Co. Ltd.",,"China P.R.",,"BRZD"
14936489,9253844,"Fuxiang","01-Nov-2002","Vernal Breeze","In Service",36823,,,2701,"Pacific",,,"25-Sep-2002",11.44,,22790,"N","N","Handymax Bulker",,,,"Fuxiang",9329,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",20,,,,,,,,"10326","VERNAL BREEZE SHIPPING LTD",,"Hong Kong","N","HOQP"
12589669,9137961,"Hao Hung 666","01-May-1997","Inlaco HP","In Service",36801,,,2687,"Pacific",,,"07-Feb-1997",10.96,55,18366,,,"Bulker",,,,"Hao Hung 666",8758,"1 x FP Propeller (Aft Centre) (mechanical), 120rpm",20,,,,,"Y",,,"1143",,,"Vietnam",,"3EUQ7"
12627891,9167497,"Prince of Tokyo","01-Sep-1997","Tokai Shipping","In Service",36712,,,1962,"Pacific",,,"30-Jun-1997",13.32,55,18305,,,"Handymax Bulker",,,,"Prince of Tokyo",8758,"1 x FP Propeller (Aft Centre) (mechanical), 120rpm",,,,,,,,,"1146","Neptune Aquarius Shipping Corp.",,"Japan",,"3FSZ7"
12571277,9130975,"Vrinda","01-Apr-1997","Mercator","Dead/Demolished",36698,,,2887,,,,,,65.6,22980,"Y","Y","Offshore",,,,"Vrinda",20553,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",23,"Y",,,"Y",,,,"1088","Mercator Ltd.",,"India","N","V4TY3"
12537031,9111589,"Futong Express","01-Sep-1995","Nova Shpg & Log","In Service",36690,,,1634,"Pacific",,,"09-Jun-1995",11.32,55.1,18305,,,"Bulker","11-Jul-2020",,,"Futong Express",22311,"1 x FP Propeller (Aft Centre) (mechanical), 120rpm",21,,,,,,,,"1132","FUTONG EXPRESS PTE. LTD.",,"Singapore",,"3FAP4"
12584877,9109495,"Plutus","01-Aug-1995","Ved Marine","In Service",36666,,,2699,"Pacific",,,"15-Apr-1995",8.84,65,23279,,,"Panamax Bulker",,,,"Plutus",19341,"1 x FP Propeller (Aft Centre) (mechanical), 135rpm",,,,,,,,,"1131","KESHAVA LTD",,"U.A.E.","N","TRAC8"
12441987,8900476,"Ming Zhou 68","01-Oct-1989","Ningbo Marine","In Service",36616,,,2916,"Pacific",,,"22-Jul-1989",10.97,65,23146,"Y","N","Bulker",,,,"Ming Zhou 68",30648,"1 x FP Propeller (Aft Centre) (mechanical), 110rpm",24,"Y",,,,"Y",,,"1093",,,"China P.R.","N","BODI9"
12520725,9105530,"Tianzuo","01-May-1995","Beikun Shipping","In Service",36615,,,2498,"Pacific",,,"22-Feb-1995",10.52,65,23344,"Y","Y","Panamax Bulker",,,,"Tianzuo",31414,"1 x FP Propeller (Aft Centre) (mechanical), 135rpm",15,,,,,"Y",,,"1128","Beikun Shipping Tianjin Co. Ltd.",,"China P.R.","N","BFHH"
12544189,9115523,"Asian Bulk","01-Apr-1996","Hermes Maritime","In Service",36615,,,2500,"Pacific",,,"01-Mar-1996",10.19,65.01,23344,,,"Offshore Supply",,,,"Asian Bulk",31414,"1 x FP Propeller (Aft Centre) (mechanical), 92rpm",24,,,,,,,,"1206","Intl. Merchant SHPG Co.",,"India",,"3FEN8"
12520691,9105578,"Ocean Dotey","01-May-1995","Zhuo Cheng","Idle",36615,,,2500,"Atlantic/Pacific",,,"04-Feb-1995",11.04,65.01,23344,,,"Panamax Bulker",,,,"Ocean Dotey",19340,"1 x FP Propeller (Aft Centre) (mechanical), 93rpm",19,,,,,,,,"1204","ZHUO CHENG SHIPPING LTD",,"China P.R.",,"3FGH4"
12407909,8501672,"Guo Yuan 1","01-Mar-1987","Shanghai Guohang","Miscellaneous Removal",36606,,,2950,,,,"10-Apr-1986",,65,23149,"Y",,"Panamax Bulker",,,,"Guo Yuan 1",30617,"1 x FP Propeller (Aft Centre) (mechanical), 110rpm",26,,,,,,,,"1079",,,"China P.R.","N","BFCL"
12599505,9146015,"Bei Lun Hai 28","01-Jul-1997","Ningbo Longsheng Sh.","In Service",36599,,,2425,"Pacific",,,,10.99,65.1,23279,"Y","N","Panamax Bulker",,,,"Bei Lun Hai 28",19824,"1 x FP Propeller (Aft Centre) (mechanical), 135rpm",,,,,,,,,"1147","Ningbo Economic & Technological Development Zone Long Sheng Shipping Co. Ltd","N","China P.R.","N","BLBE7"
